	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	209	190	185		45	53	28	
영업이익	40	33	17		7	-3	-3	
영업이익(발표기준)	40	33	17		7	-3	-3	
세전계속사업이익	45	45	40		7	9	-10	
당기순이익	37	36	34		6	7	-7	
당기순이익(지배)	37	36	34		6	7	-7	
당기순이익(비지배)								
자산총계	755	790	818		803	818	789	
부채총계	97	98	104		97	104	95	
자본총계	658	692	714		707	714	694	
자본총계(지배)	658	692	714		707	714	694	
자본총계(비지배)								
자본금	76	76	76		76	76	76	
영업활동현금흐름	36	11	29		42	82	-84	
투자활동현금흐름	-84	54	-58		-21	1	-13	
재무활동현금흐름	-9	-8	-6		3	5	-15	
CAPEX	10	0						
FCF	27	11	29		42	82	-84	
이자발생부채	4	4	8		4	8	3	
영업이익률	18.96	17.26	9.05		15.17	-5.40	-11.06	
순이익률	17.58	18.95	18.54		14.34	13.55	-26.25	
ROE(%)	5.68	5.34	4.87		4.57	4.87	3.10	
ROA(%)	4.94	4.66	4.25		4.01	4.25	2.72	
부채비율	14.66	14.22	14.62		13.67	14.62	13.64	
자본유보율	762.88	809.74	838.62		829.22	838.62	813.13	
EPS(원)	241	236	224		42	47	-47	
PER(배)	23.69	29.74	21.64		26.24	21.64	22.65	
BPS(원)	4,318	4,538	4,681		4,635	4,681	4,554	
PBR(배)	1.32	1.55	1.04		1.19	1.04	0.70	
현금DPS(원)	80	80	80		0	80		
현금배당수익률	1.40	1.14	1.65					
현금배당성향(%)	33.24	33.85	35.65		0.00	170.09		
발행주식수(보통주)	15,246,000	15,246,000	15,246,000		15,246,000	15,246,000	15,246,000	
