	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	736	1,028	1,472	1,902	308	844	355	330
영업이익	88	118	178	245	57	101	50	46
영업이익(발표기준)	88	118	178		57	101	50	
세전계속사업이익	84	122	182	247	58	100	53	
당기순이익	75	111	159	217	46	85	48	
당기순이익(지배)	74	109	157	214	44	86	48	37
당기순이익(비지배)	2							
자산총계	963	1,533	1,775	2,258	1,959	1,775	1,830	
부채총계	413	871	975	1,245	1,235	975	953	
자본총계	549	661	799	1,013	724	799	877	
자본총계(지배)	543	651	785	997	708	785	862	
자본총계(비지배)	6							
자본금	71	71	71	71	71	71	73	
영업활동현금흐름	20	79	-165	82	15	-68	181	
투자활동현금흐름	-47	-9	-101	-19	-18	-63	-76	
재무활동현금흐름	9	106	30	-6	-2	34	-13	
CAPEX	27	36	98	16	18	69	61	
FCF	-7	43	-262	150	-4	-138	120	
이자발생부채	0	69	130		85	130	99	
영업이익률	11.92	11.43	12.07	12.88	18.69	12.00	13.96	13.77
순이익률	10.24	10.77	10.82	11.39	15.08	10.07	13.66	
ROE(%)	14.63	18.33	21.81	24.01	14.92	21.81	26.43	
ROA(%)	8.56	8.87	9.63	10.74	6.05	9.63	11.55	
부채비율	75.22	131.77	122.03	122.86	170.66	122.03	108.73	
자본유보율	660.93	811.20	999.25		890.70	999.25	1,086.17	
EPS(원)	515	766	1,096	1,476	307	604	335	253
PER(배)	19.42	15.34	9.90	10.98	14.15	9.90	6.33	
BPS(원)	3,805	4,556	5,497	6,865	4,956	5,497	5,935	
PBR(배)	2.63	2.58	1.97	2.36	1.99	1.97	1.48	
현금DPS(원)	0	100		50	0			
현금배당수익률	0.00	0.85		0.31				
현금배당성향(%)	0.00	13.05	0.00	3.39	0.00	0.00		
발행주식수(보통주)	14,280,000	14,280,000	14,280,000		14,280,000	14,280,000	14,522,950	
