	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,193	1,284	1,267		328	351	309	
영업이익	-49	25	-92		-6	-10	-53	
영업이익(발표기준)	-49	25	-92		-6	-10	-53	
세전계속사업이익	-47	25	-105		-6	-10	-66	
당기순이익	-99	36	-104		-6	-10	-65	
당기순이익(지배)	-99	36	-104		-6	-10	-65	
당기순이익(비지배)								
자산총계	991	1,029	1,102		1,095	1,105	1,102	
부채총계	280	159	332		255	264	332	
자본총계	711	870	770		840	841	770	
자본총계(지배)	711	870	770		840	841	770	
자본총계(비지배)								
자본금	132	150	150		150	150	150	
영업활동현금흐름	42	-22	-119		-35	-15	-34	
투자활동현금흐름	-20	-12	-127		-13	-13	-94	
재무활동현금흐름	-3	124	45		8	8	40	
CAPEX	25	16	71		3	9	51	
FCF	16	-38	-189		-38	-24	-85	
이자발생부채	95	33	181		106	107	181	
영업이익률	-4.14	1.97	-7.26		-1.72	-2.72	-17.05	
순이익률	-8.31	2.82	-8.19		-1.94	-2.83	-20.92	
ROE(%)	-13.01	4.58	-12.65		-2.92	-7.09	-12.65	
ROA(%)	-9.42	3.58	-9.74		-2.22	-5.42	-9.74	
부채비율	39.30	18.26	43.10		30.39	31.43	43.10	
자본유보율	455.67	483.11	412.22		462.32	458.57	412.22	
EPS(원)	-287	102	-266		-16	-25	-165	
PER(배)	N/A	36.85	N/A		N/A	N/A	N/A	
BPS(원)	2,129	2,250	1,982		2,173	2,164	1,982	
PBR(배)	0.77	1.68	1.52		1.78	1.62	1.52	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	34,513,402	39,081,237	39,081,237		39,081,237	39,081,237	39,081,237	
