	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,289	3,230	3,075	2,685	747	666	892	608
영업이익	95	24	-239	-38	11	-21	-187	-62
영업이익(발표기준)	95	24	-239		11	-21	-187	
세전계속사업이익	112	11	-453		6	-24	-394	
당기순이익	75	40	-438		-13	-24	-356	
당기순이익(지배)	75	40	-438	-28	-13	-24	-356	-49
당기순이익(비지배)								
자산총계	2,129	2,056	1,847		2,116	2,381	1,847	
부채총계	543	571	841		710	1,003	841	
자본총계	1,586	1,485	1,006		1,405	1,378	1,006	
자본총계(지배)	1,586	1,485	1,006		1,405	1,378	1,006	
자본총계(비지배)								
자본금	65	65	65		65	65	65	
영업활동현금흐름	42	174	8		-82	56	-153	
투자활동현금흐름	-87	-76	-52		-20	-57	39	
재무활동현금흐름	-122	-123	23		-24	-54	118	
CAPEX	49	51	71		16	22	14	
FCF	-7	123	-63		-98	35	-167	
이자발생부채	130	148	432		302	264	432	
영업이익률	2.90	0.75	-7.77	-1.42	1.48	-3.13	-21.00	-10.20
순이익률	2.27	1.24	-14.24		-1.75	-3.67	-39.95	
ROE(%)	4.75	2.61	-35.15		-4.61	-5.54	-35.15	
ROA(%)	3.38	1.91	-22.43		-3.27	-3.34	-22.43	
부채비율	34.24	38.46	83.64		50.56	72.76	83.64	
자본유보율	2,393.88	2,413.61	1,697.28		2,289.88	2,252.05	1,697.28	
EPS(원)	579	310	-3,391	-217	-101	-189	-2,760	-380
PER(배)	20.56	24.83	N/A	N/A	N/A	N/A	N/A	
BPS(원)	12,440	13,036	9,176		12,401	12,220	9,176	
PBR(배)	0.96	0.59	0.49		0.44	0.36	0.49	
현금DPS(원)	200							
현금배당수익률	1.68							
현금배당성향(%)	34.13	56.94	0.00		0.00	0.00	0.00	
발행주식수(보통주)	12,909,322	12,909,322	12,909,322		12,909,322	12,909,322	12,909,322	
