	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,513	1,539	1,312		318	272	293	
영업이익	76	-75	-174		-52	-57	-69	
영업이익(발표기준)	76	-75	-174		-52	-57	-69	
세전계속사업이익	69	-77	-191		-55	-60	-76	
당기순이익	40	-77	-172		-45	-55	-72	
당기순이익(지배)	40	-77	-172		-45	-55	-72	
당기순이익(비지배)								
자산총계	994	950	813		1,048	894	813	
부채총계	401	422	461		567	468	461	
자본총계	593	528	352		481	425	352	
자본총계(지배)	593	528	352		481	425	352	
자본총계(비지배)								
자본금	80	80	80		80	80	80	
영업활동현금흐름	-82	-13	54		14	-49	4	
투자활동현금흐름	54	-28	-33		2	58	11	
재무활동현금흐름	33	63	-42		-25	-9	-7	
CAPEX	61	52	36		11	9	6	
FCF	-142	-65	18		3	-58	-3	
이자발생부채	33	96	160		173	165	160	
영업이익률	5.02	-4.86	-13.26		-16.40	-20.79	-23.50	
순이익률	2.66	-5.03	-13.13		-14.24	-20.22	-24.40	
ROE(%)	7.01	-13.82	-39.16		-22.21	-31.91	-39.16	
ROA(%)	4.06	-7.97	-19.54		-11.58	-16.94	-19.54	
부채비율	67.58	80.04	131.03		117.83	110.12	131.03	
자본유보율	638.02	536.21	317.68		479.33	410.87	317.68	
EPS(원)	251	-482	-1,072		-282	-342	-445	
PER(배)	69.00	N/A	N/A		N/A	N/A	N/A	
BPS(원)	3,692	3,285	2,190		2,994	2,648	2,190	
PBR(배)	4.69	3.27	4.95		3.33	3.13	4.95	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	16,068,000	16,068,000	16,068,000		16,068,000	16,068,000	16,068,000	
