	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,698	1,607	1,608		387	422	408	
영업이익	104	18	63		9	34	14	
영업이익(발표기준)	104	18	63		9	34	14	
세전계속사업이익	282	107	132		37	67	-5	
당기순이익	193	62	93		26	54	-8	
당기순이익(지배)	153	31	49		12	25	-1	
당기순이익(비지배)	40							
자산총계	2,917	2,895	3,089		2,954	3,014	3,089	
부채총계	476	456	561		457	470	561	
자본총계	2,441	2,439	2,528		2,497	2,544	2,528	
자본총계(지배)	1,451	1,463	1,503		1,485	1,507	1,503	
자본총계(비지배)	990							
자본금	75	75	75		75	75	75	
영업활동현금흐름	78	117	216		76	54	40	
투자활동현금흐름	23	-110	-138		-38	-28	-114	
재무활동현금흐름	-49	-35	-61		-44	-4	-5	
CAPEX	48	73	58		17	16	4	
FCF	30	44	158		59	39	35	
이자발생부채	125	133	209		150	145	209	
영업이익률	6.15	1.11	3.92		2.21	7.99	3.32	
순이익률	11.38	3.83	5.81		6.71	12.73	-1.92	
ROE(%)	11.02	2.11	3.32		2.07	2.97	3.32	
ROA(%)	6.77	2.12	3.12		2.14	3.45	3.12	
부채비율	19.51	18.70	22.20		18.29	18.47	22.20	
자본유보율	2,037.52	2,019.91	2,056.63		2,026.47	2,059.87	2,056.63	
EPS(원)	1,025	206	329		79	167	-7	
PER(배)	4.68	16.64	9.82		16.01	10.38	9.82	
BPS(원)	10,707	10,796	11,092		10,957	11,118	11,092	
PBR(배)	0.45	0.32	0.29		0.30	0.28	0.29	
현금DPS(원)	200	150	175		0	0	175	
현금배당수익률	4.17	4.38	5.41					
현금배당성향(%)	17.70	66.14	48.20		0.00	0.00	-2,325.37	
발행주식수(보통주)	14,934,008	14,934,008	14,934,008		14,934,008	14,934,008	14,934,008	
