	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,498	1,952	2,309		590	572	577	
영업이익	57	54	52		18	2	10	
영업이익(발표기준)	57	54	52		18	2	10	
세전계속사업이익	17	75	38		22	-12	16	
당기순이익	14	59	34		15	-6	14	
당기순이익(지배)	15	59	34		15	-6	14	
당기순이익(비지배)	-1							
자산총계	1,870	2,026	2,066		2,193	2,066	2,131	
부채총계	1,312	1,337	1,349		1,447	1,349	1,395	
자본총계	558	688	717		746	717	736	
자본총계(지배)	550	680	717		737	717	736	
자본총계(비지배)	8							
자본금	99	132	132		132	132	132	
영업활동현금흐름	55	33	77		-82	53	18	
투자활동현금흐름	-232	-193	-65		32	-10	-27	
재무활동현금흐름	228	77	6		13	-31	13	
CAPEX	239	348	113		-30	52	33	
FCF	-184	-316	-36		-52	1	-15	
이자발생부채	951	954	938		1,021	938	969	
영업이익률	3.80	2.76	2.27		3.13	0.35	1.81	
순이익률	0.91	3.03	1.47		2.62	-1.06	2.35	
ROE(%)	2.61	9.65	4.80		8.23	4.80	5.42	
ROA(%)	0.77	3.04	1.66		2.70	1.66	1.81	
부채비율	235.08	194.32	188.09		194.10	188.09	189.49	
자본유보율	495.08	461.56	479.95		486.09	479.95	484.63	
EPS(원)	70	264	127		58	-24	51	
PER(배)	28.20	5.83	14.32		7.52	14.32	7.86	
BPS(원)	2,864	2,756	2,906		2,988	2,906	2,982	
PBR(배)	0.69	0.56	0.63		0.55	0.63	0.39	
현금DPS(원)	47	30	30		0	30		
현금배당수익률	2.40	1.95	1.65					
현금배당성향(%)	61.82	12.48	22.08		0.00	-118.61		
발행주식수(보통주)	20,914,860	26,394,174	26,394,174		26,394,174	26,394,174	26,394,174	
