	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,655	2,867	3,178	3,460	788	755	873	
영업이익	253	307	351	382	84	84	104	
영업이익(발표기준)	253	307	351		84	84	104	
세전계속사업이익	235	312	354	380	84	85	105	
당기순이익	103	233	269	284	63	63	85	
당기순이익(지배)	107	237	273	285	64	65	86	
당기순이익(비지배)	-5							
자산총계	2,272	2,754	3,275	3,458	3,033	3,116	3,275	
부채총계	591	922	1,233	1,192	1,131	1,150	1,233	
자본총계	1,681	1,832	2,042	2,266	1,902	1,966	2,042	
자본총계(지배)	1,680	1,835	2,049	2,272	1,908	1,972	2,049	
자본총계(비지배)	1							
자본금	91	95	98	98	98	98	98	
영업활동현금흐름	43	400	310	365	70	23	73	
투자활동현금흐름	-198	-417	-477	-202	-102	-28	-95	
재무활동현금흐름	53	129	148	-112	45	3	25	
CAPEX	147	408	330	164	96	42	31	
FCF	-104	-8	-21	356	-26	-19	42	
이자발생부채	100	280	512		476	483	512	
영업이익률	9.53	10.73	11.05	11.05	10.73	11.11	11.86	
순이익률	3.87	8.12	8.46	8.19	7.97	8.41	9.77	
ROE(%)	6.52	13.51	14.05	13.19	13.02	13.32	14.05	
ROA(%)	4.65	9.27	8.92	8.42	8.52	8.74	8.92	
부채비율	35.13	50.35	60.38	52.64	59.43	58.51	60.38	
자본유보율	1,784.87	1,860.77	2,012.37		1,878.54	1,944.13	2,012.37	
EPS(원)	531	1,173	1,348	1,408	315	319	426	
PER(배)	36.15	12.99	12.47	11.51	13.07	11.95	12.47	
BPS(원)	8,421	9,200	10,275	11,473	9,564	9,888	10,275	
PBR(배)	2.28	1.66	1.64	1.41	1.60	1.50	1.64	
현금DPS(원)	234	245	253	260	0	0	253	
현금배당수익률	1.22	1.61	1.50	1.60				
현금배당성향(%)	43.35	20.59	18.45	18.47	0.00	0.00	58.39	
발행주식수(보통주)	20,243,603	20,243,603	20,243,603		20,243,603	20,243,603	20,243,603	
