	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	871	1,048	1,182		282	306	280	
영업이익	41	13	61		12	10	14	
영업이익(발표기준)	41	13	61		12	10	14	
세전계속사업이익	69	-1	42		-3	14	-1	
당기순이익	56	-6	32		-3	11	-1	
당기순이익(지배)	56	-6	32		-3	11	-1	
당기순이익(비지배)								
자산총계	848	941	974		1,129	974	1,083	
부채총계	361	372	379		545	379	495	
자본총계	487	568	595		584	595	588	
자본총계(지배)	487	568	595		584	595	588	
자본총계(비지배)								
자본금	23	31	31		31	31	31	
영업활동현금흐름	83	-158	-55		-76	7	59	
투자활동현금흐름	-74	48	34		-35	70	-101	
재무활동현금흐름	-27	87	10		99	-101	66	
CAPEX	4	10	6		1	2	2	
FCF	80	-169	-61		-77	5	57	
이자발생부채	247	251	269		383	269	348	
영업이익률	4.74	1.22	5.19		4.25	3.41	4.99	
순이익률	6.43	-0.52	2.75		-0.98	3.53	-0.22	
ROE(%)	12.02	-1.04	5.58		4.59	5.58	4.30	
ROA(%)	6.69	-0.62	3.39		2.54	3.39	2.41	
부채비율	74.07	65.51	63.78		93.34	63.78	84.21	
자본유보율	2,029.00	1,747.85	1,833.36		1,798.28	1,833.36	1,811.40	
EPS(원)	1,224	-100	528		-45	175	-10	
PER(배)		N/A	23.79		36.10	23.79	26.60	
BPS(원)	10,645	9,239	9,667		9,491	9,667	9,557	
PBR(배)	0.00	2.17	1.30		1.63	1.30	1.12	
현금DPS(원)	300	100	100		0	100		
현금배당수익률		0.50	0.80					
현금배당성향(%)	24.51	-111.86	18.96		0.00	57.02		
발행주식수(보통주)	4,578,520	6,150,486	6,150,486		6,150,486	6,150,486	6,150,486	
