	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	821	999	1,109	1,199	286	272	293	304
영업이익	75	96	124	154	39	40	13	44
영업이익(발표기준)	75	96	124		39	40	13	
세전계속사업이익	46	91	109	165	34	35	8	42
당기순이익	35	61	73		28	26	-4	
당기순이익(지배)	36	58	68	100	27	25	-5	31
당기순이익(비지배)	0							
자산총계	691	1,299	1,367		1,225	1,238	1,367	
부채총계	225	255	309		177	164	309	
자본총계	466	1,044	1,059	1,031	1,048	1,073	1,059	
자본총계(지배)	465	1,017	1,026	1,243	1,018	1,041	1,026	
자본총계(비지배)	0							
자본금	201	261	261		261	261	261	
영업활동현금흐름	93	84	118		40	55	77	
투자활동현금흐름	31	-567	-117		6	-55	8	
재무활동현금흐름	-34	462	-51		-22	-1	-1	
CAPEX	6	7	10		4	5	1	
FCF	88	77	107		36	50	76	
이자발생부채	0	0	2		3	2	2	
영업이익률	9.14	9.57	11.14	12.86	13.45	14.62	4.28	14.47
순이익률	4.31	6.09	6.62		9.90	9.70	-1.35	
ROE(%)	7.65	7.78	6.66	8.77	7.64	7.88	6.66	
ROA(%)	5.29	6.12	5.50		6.93	7.16	5.50	
부채비율	48.26	24.43	29.16		16.92	15.32	29.16	
자본유보율	155.90	304.52	320.57		316.38	325.97	320.57	
EPS(원)	88	119	130	191	52	48	-10	59
PER(배)	41.31	36.93	44.08	54.82	40.14	34.41	44.08	
BPS(원)	1,194	1,980	2,021	2,450	2,005	2,052	2,021	
PBR(배)	3.06	2.22	2.84	4.27	2.95	2.59	2.84	
현금DPS(원)	30	35	40		0	0	40	
현금배당수익률	0.82	0.80	0.70					
현금배당성향(%)	32.86	31.16	29.86		0.00	0.00	-407.15	
발행주식수(보통주)	40,286,470	52,197,139	52,197,139		52,197,139	52,197,139	52,197,139	
