	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액		33,591	59,831	56,219	15,313	15,709	14,706	14,213
영업이익		1,251	3,229	3,103	924	922	836	767
영업이익(발표기준)		1,251	3,229		924	922	836	
세전계속사업이익		485	2,301	2,150	644	604	637	390
당기순이익		315	1,220	1,516	493	-10	421	372
당기순이익(지배)		212	931	1,177	387	-71	369	292
당기순이익(비지배)								
자산총계		31,388	32,243	32,696	32,852	33,786	32,243	
부채총계		26,519	26,414	25,592	27,167	28,206	26,414	
자본총계		4,869	5,830	7,104	5,685	5,579	5,830	
자본총계(지배)		4,037	4,890	6,099	4,754	4,661	4,890	
자본총계(비지배)								
자본금		216	216	217	216	216	216	
영업활동현금흐름		1,157	3,495	4,801	1,663	546	425	
투자활동현금흐름		-1,500	-1,952	-1,839	-722	-394	-384	
재무활동현금흐름		-1,638	-1,520	-1,445	-1,368	71	-234	
CAPEX		1,769	2,074	1,908	742	437	355	
FCF		-612	1,421	2,554	921	109	69	
이자발생부채		18,987	18,452		18,527	18,900	18,452	
영업이익률		3.72	5.40	5.52	6.03	5.87	5.69	5.40
순이익률		0.94	2.04	2.70	3.22	-0.07	2.86	2.61
ROE(%)			20.86	21.43	19.31	14.35	20.86	
ROA(%)			3.84	4.67	3.42	2.64	3.84	
부채비율		544.66	453.10	360.23	477.87	505.57	453.10	
자본유보율		1,964.55	2,351.63		2,236.40	2,202.34	2,351.63	
EPS(원)		8,492	21,510	27,207	8,939	-1,649	8,519	6,753
PER(배)		21.79	7.18	5.04	7.22	10.97	7.18	
BPS(원)		93,535	113,298	141,322	110,161	108,010	113,298	
PBR(배)		1.98	1.36	0.97	1.29	1.46	1.36	
현금DPS(원)		1,000	2,000	3,167	0	0	2,000	
현금배당수익률		0.54	1.29	2.31				
현금배당성향(%)		20.31	9.27	11.64	0.00	0.00	23.41	
발행주식수(보통주)		4,327,682	4,327,682		4,327,682	4,327,682	4,327,682	
