	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	224	236	285		43	25	193	
영업이익	-37	-108	-171		-68	-82	50	
영업이익(발표기준)	-37	-108	-171		-68	-82	50	
세전계속사업이익	-64	-103	-167		-67	-79	49	
당기순이익	-31	-126	-171		-68	-79	48	
당기순이익(지배)	-31	-126	-171		-68	-79	48	
당기순이익(비지배)								
자산총계	430	294	729		325	272	729	
부채총계	135	107	348		271	290	348	
자본총계	295	187	382		54	-18	382	
자본총계(지배)	295	187	382		54	-18	382	
자본총계(비지배)								
자본금	115	120	144		120	120	144	
영업활동현금흐름	90	-104	-114		57	-19	-89	
투자활동현금흐름	111	-98	-258		-22	-2	-278	
재무활동현금흐름	9	4	336		-4	-4	347	
CAPEX	8	10	4		1	2	1	
FCF	82	-114	-119		56	-20	-90	
이자발생부채	9	0	135		0	0	135	
영업이익률	-16.65	-45.67	-60.04		-160.24	-330.36	26.08	
순이익률	-13.72	-53.32	-59.91		-159.23	-315.56	24.67	
ROE(%)	-13.77	-52.20	-60.09		-148.42	-238.25	-60.09	
ROA(%)	-9.77	-34.74	-33.36		-72.46	-95.73	-33.36	
부채비율	45.69	57.57	91.20		503.72	-1,623.14	91.20	
자본유보율	139.53	51.87	159.93		-70.56	-135.51	159.93	
EPS(원)	-140	-530	-698		-282	-328	184	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,304	791	1,341		228	-76	1,341	
PBR(배)	9.14	9.23	5.61		29.66	N/A	5.61	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	23,021,141	24,003,428	28,838,832		24,003,428	24,032,832	28,838,832	
