	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	167,840	155,279	169,382		29,044	28,099	33,279	
영업이익	20,283	23,964	22,279	19,098	5,768	5,097	3,969	5,798
영업이익(발표기준)	20,283	23,964	22,279		5,768	5,097	3,969	
세전계속사업이익	19,536	23,995	22,402	19,232	5,917	5,186	3,723	6,302
당기순이익	15,085	17,643	16,143	14,631	4,288	3,819	2,464	4,664
당기순이익(지배)	15,015	17,542	16,058	14,171	4,270	3,807	2,448	4,557
당기순이익(비지배)	71							
자산총계	2,740,697	2,895,094	3,181,110	3,362,827	3,052,072	3,116,140	3,181,110	
부채총계	2,542,680	2,684,153	2,953,344	3,122,065	2,829,164	2,888,649	2,953,344	
자본총계	198,017	210,942	227,766	240,761	222,908	227,492	227,766	
자본총계(지배)	196,974	209,829	226,618	237,325	221,666	226,357	226,618	
자본총계(비지배)	1,044							
자본금	32,898	32,898	33,756	36,346	33,646	33,756	33,756	
영업활동현금흐름	31,985	-103,969	-113,507		4,583	-26,503	-28,611	
투자활동현금흐름	-77,726	-40,544	-53,482		-18,237	-10,759	-6,960	
재무활동현금흐름	44,240	161,970	164,643		18,195	37,754	41,637	
CAPEX								
FCF								
이자발생부채	1,190,230	1,359,548	1,520,142		1,436,514	1,472,044	1,520,142	
영업이익률	12.08	15.43	13.15		19.86	18.14	11.93	
순이익률	8.99	11.36	9.53		14.77	13.59	7.41	
ROE(%)	7.98	8.63	7.36	6.11	8.50	7.67	7.36	
ROA(%)	0.57	0.63	0.53	0.45	0.62	0.56	0.53	
부채비율	1,284.07	1,272.46	1,296.65	1,296.75	1,269.21	1,269.78	1,296.65	
자본유보율	501.92	541.21	574.73		562.51	573.92	574.73	
EPS(원)	2,282	2,666	2,393	1,930	634	566	363	675
PER(배)	7.21	5.27	4.93	3.92	5.17	5.29	4.93	
BPS(원)	29,937	31,891	33,567	31,144	32,941	33,528	33,567	
PBR(배)	0.55	0.44	0.35	0.24	0.43	0.39	0.35	
현금DPS(원)	617	690	670	575	0	0	670	
현금배당수익률	3.75	4.91	5.68	7.61				
현금배당성향(%)	27.04	23.38	23.83	26.96	0.00	0.00	156.30	
발행주식수(보통주)	559,978,815	559,978,815	577,156,979		574,944,394	577,156,979	577,156,979	
