	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,293	2,272	2,103		510	521	487	
영업이익	142	-1	6		-4	-26	8	
영업이익(발표기준)	142	-1	6		-4	-26	8	
세전계속사업이익	145	-33	-42		-18	-42	5	
당기순이익	112	-26	-34		-14	-34	3	
당기순이익(지배)	112	-26	-34		-14	-34	3	
당기순이익(비지배)								
자산총계	2,698	2,607	2,633		2,658	2,633	2,573	
부채총계	1,594	1,559	1,621		1,611	1,621	1,568	
자본총계	1,104	1,047	1,012		1,047	1,012	1,005	
자본총계(지배)	1,104	1,047	1,012		1,047	1,012	1,005	
자본총계(비지배)								
자본금	167	167	167		167	167	167	
영업활동현금흐름	-22	-6	57		32	62	-28	
투자활동현금흐름	155	-31	-24		-7	-9	1	
재무활동현금흐름	-122	27	-38		-38	-54	30	
CAPEX	55	48	30		11	9	1	
FCF	-77	-54	27		22	53	-29	
이자발생부채	1,092	1,144	1,106		1,162	1,106	1,141	
영업이익률	6.21	-0.05	0.31		-0.76	-4.93	1.58	
순이익률	4.91	-1.16	-1.60		-2.81	-6.46	0.67	
ROE(%)	10.64	-2.45	-3.26		-2.59	-3.26	-3.48	
ROA(%)	4.23	-0.99	-1.28		-1.03	-1.28	-1.34	
부채비율	144.35	148.94	160.15		153.87	160.15	155.91	
자본유보율	390.52	357.50	336.67		357.42	336.67	332.59	
EPS(원)	336	-79	-100		-43	-101	10	
PER(배)	6.36	N/A	N/A		N/A	N/A	N/A	
BPS(원)	3,302	3,131	3,027		3,131	3,027	3,007	
PBR(배)	0.65	0.61	0.59		0.53	0.59	0.35	
현금DPS(원)	80	0	30		0	30		
현금배당수익률	3.74	0.00	1.69					
현금배당성향(%)	23.78	0.00	-29.86		0.00	-29.82		
발행주식수(보통주)	33,442,000	33,442,000	33,442,000		33,442,000	33,442,000	33,442,000	
