	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,629	2,818	2,594		656	634	656	
영업이익	24	416	327		96	82	72	
영업이익(발표기준)	24	416	327		96	82	72	
세전계속사업이익	-6	382	320		102	85	53	
당기순이익	-26	305	257		83	71	40	
당기순이익(지배)	-2	304	235		77	64	34	
당기순이익(비지배)	-24							
자산총계	2,322	2,208	2,321		2,241	2,229	2,321	
부채총계	1,369	974	849		872	790	849	
자본총계	954	1,234	1,472		1,369	1,439	1,472	
자본총계(지배)	846	1,129	1,345		1,254	1,318	1,345	
자본총계(비지배)	108							
자본금	134	134	134		134	134	134	
영업활동현금흐름	-7	440	322		-18	84	106	
투자활동현금흐름	-211	-86	-257		194	-238	-138	
재무활동현금흐름	196	-348	-80		-23	-36	20	
CAPEX	217	37	104		35	18	50	
FCF	-224	402	218		-53	66	56	
이자발생부채	961	598	538		552	517	538	
영업이익률	0.91	14.77	12.61		14.61	12.90	10.94	
순이익률	-0.99	10.83	9.90		12.62	11.15	6.04	
ROE(%)	-0.26	30.75	19.02		31.24	26.15	19.02	
ROA(%)	-1.17	13.47	11.34		16.28	14.73	11.34	
부채비율	143.54	78.94	57.68		63.72	54.88	57.68	
자본유보율	543.42	776.03	938.86		869.63	917.12	938.86	
EPS(원)	-8	1,131	876		287	239	126	
PER(배)	N/A	2.76	3.71		3.46	2.96	3.71	
BPS(원)	3,906	5,130	6,114		4,655	5,991	6,114	
PBR(배)	0.41	0.61	0.53		0.94	0.56	0.53	
현금DPS(원)	25	50	40		0	0	40	
현금배당수익률	1.57	1.60	1.23					
현금배당성향(%)	-249.17	3.62	3.74		0.00	0.00	25.96	
발행주식수(보통주)	26,850,000	26,850,000	26,850,000		26,850,000	26,850,000	26,850,000	
