	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	60	72	78		9	39	22	
영업이익	-20	-13	-15		-9	-1	-4	
영업이익(발표기준)	-20	-13	-15		-9	-1	-4	
세전계속사업이익	-43	9	-8		-9	-2	-4	
당기순이익	-38	9	-8		-9	-2	-4	
당기순이익(지배)	-40	9	-8		-9	-2	-4	
당기순이익(비지배)								
자산총계	183	181	246		243	246	239	
부채총계	176	166	104		99	104	101	
자본총계	7	15	142		143	142	138	
자본총계(지배)	7	15	142		143	142	138	
자본총계(비지배)								
자본금	34	34	46		46	46	46	
영업활동현금흐름	-3	-4	-14			-11	-7	
투자활동현금흐름	14	-1	-50			-11	19	
재무활동현금흐름	-24	22	54			-10	0	
CAPEX	2	1	1			0	1	
FCF	-5	-5	-15		0	-12	-8	
이자발생부채	123	137	67		77	67	67	
영업이익률	-33.46	-17.97	-19.45		-92.82	-3.33	-17.36	
순이익률	-63.02	11.96	-10.04		-97.55	-4.91	-18.10	
ROE(%)	-212.48	76.09	-9.96					
ROA(%)	-17.49	4.72	-3.66					
부채비율	2,396.84	1,086.75	73.51		69.42	73.51	73.18	
자본유보율	-77.59	-54.10	210.26		214.49	210.26	203.19	
EPS(원)	-1,048	217	-183		-212	-42	-86	
PER(배)			N/A					
BPS(원)	192	381	3,103		3,141	3,103	3,032	
PBR(배)	0.00	0.00	3.48		3.57	3.48	2.39	
현금DPS(원)	0	0						
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	3,356,657	3,356,657	4,560,103		4,560,103	4,560,103	4,560,103	
