	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,616	3,258	3,236		876	950	756	
영업이익	-92	-204	-392		-18	15	-324	
영업이익(발표기준)	-92	-204	-392		-18	15	-324	
세전계속사업이익	-98	-260	-526		3	23	-506	
당기순이익	12	-315	-611		1	21	-589	
당기순이익(지배)	31	-318	-619		-1	20	-596	
당기순이익(비지배)	-20							
자산총계	3,455	3,329	2,785		3,644	3,538	2,785	
부채총계	1,234	1,414	1,479		1,750	1,626	1,479	
자본총계	2,221	1,914	1,306		1,894	1,912	1,306	
자본총계(지배)	2,100	1,791	1,173		1,770	1,786	1,173	
자본총계(비지배)	121							
자본금	236	236	236		236	236	236	
영업활동현금흐름	43	-54	96		18	-133	179	
투자활동현금흐름	-160	-337	-73		-7	-6	-42	
재무활동현금흐름	7	106	-78		-25	-19	-40	
CAPEX	206	148	126		117	23	46	
FCF	-163	-202	-30		-98	-156	133	
이자발생부채	717	792	749		786	771	749	
영업이익률	-2.55	-6.26	-12.12		-2.06	1.56	-42.85	
순이익률	0.32	-9.66	-18.89		0.12	2.26	-77.92	
ROE(%)	1.47	-16.34	-41.78		-13.83	-11.29	-41.78	
ROA(%)	0.34	-9.28	-19.99		-7.15	-5.56	-19.99	
부채비율	55.58	73.89	113.28		92.35	85.07	113.28	
자본유보율	849.84	727.41	466.47		710.04	718.44	466.47	
EPS(원)	66	-672	-1,310		-3	42	-1,260	
PER(배)	63.47	N/A	N/A		N/A	N/A	N/A	
BPS(원)	4,595	3,876	2,540		3,832	3,866	2,540	
PBR(배)	0.92	0.74	1.21		0.58	0.53	1.21	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	47,276,784	47,276,784	47,276,784		47,276,784	47,276,784	47,276,784	
