	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	182	169	236		33	85	71	
영업이익	25	29	115		-3	55	39	
영업이익(발표기준)	25	29	115		-3	55	39	
세전계속사업이익	25	26	114		-3	55	39	
당기순이익	25	26	114		-3	55	39	
당기순이익(지배)	27	26	114		-3	55	39	
당기순이익(비지배)	-1							
자산총계	890	989	1,107		1,040	1,107	1,119	
부채총계	38	157	162		155	162	133	
자본총계	853	833	945		884	945	986	
자본총계(지배)	853	833	945		884	945	986	
자본총계(비지배)	0							
자본금	835	835	835		835	835	835	
영업활동현금흐름	-6	-107	39		-17	20	97	
투자활동현금흐름	0	3	1		0	0	0	
재무활동현금흐름	-7	114	-37		13	-13	-28	
CAPEX	0	0	0		0	0	0	
FCF								
이자발생부채	12	126	96		107	96	70	
영업이익률	13.87	17.08	48.60		-9.57	64.99	55.22	
순이익률	13.97	15.55	48.49		-10.21	65.01	55.18	
ROE(%)	3.17	3.11	12.85		6.34	12.85	13.71	
ROA(%)	2.87	2.79	10.90		5.39	10.90	11.79	
부채비율	4.45	18.84	17.12		17.57	17.12	13.53	
자본유보율	3.37	0.98	14.49		7.17	14.49	19.31	
EPS(원)	17	16	70		-2	34	24	
PER(배)	64.83	42.22	10.19		19.85	10.19	6.34	
BPS(원)	529	517	587		549	587	612	
PBR(배)	2.03	1.32	1.22		1.22	1.22	0.81	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)		0.00			0.00			
발행주식수(보통주)	162,066,575	162,066,575	162,066,575		162,066,575	162,066,575	162,066,575	
