	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	319,590	322,409	318,040	167,155	83,184	83,312	70,028	41,437
영업이익	16,906	25,833	12,526	171	4,057	2,661	168	701
영업이익(발표기준)	16,906	25,833	12,526		4,057	2,661	168	
세전계속사업이익	16,828	23,657	14,268	14,236	4,433	3,489	254	4,502
당기순이익	12,632	17,337	10,517	10,895	3,244	2,393	184	3,468
당기순이익(지배)	11,661	16,644	9,774	10,258	3,093	2,202	6	3,301
당기순이익(비지배)	971							
자산총계	2,827,138	2,894,277	3,127,623	3,221,771	3,014,992	3,068,654	3,127,623	
부채총계	2,515,922	2,589,222	2,754,459	2,845,999	2,658,332	2,692,984	2,754,459	
자본총계	311,216	305,055	373,164	373,399	356,659	375,671	373,164	
자본총계(지배)	293,589	289,021	356,670	342,474	340,597	359,376	356,670	
자본총계(비지배)	17,626							
자본금	1,000	1,000	1,000	1,000	1,000	1,000	1,000	
영업활동현금흐름	16,082	19,561	86,444		30,673	6,121	28,157	
투자활동현금흐름	-38,353	-44,110	-56,652		-9,890	-11,463	-12,367	
재무활동현금흐름	15,582	18,329	-12,066		-17,911	-2,919	10,127	
CAPEX	3,388	14,434	1,814		159	328	793	
FCF								
이자발생부채	138,461	156,099	146,877		145,095	142,620	146,877	
영업이익률	5.29	8.01	3.94	0.10	4.88	3.19	0.24	1.69
순이익률	3.95	5.38	3.31	6.52	3.90	2.87	0.26	8.37
ROE(%)	4.51	5.95	3.26	2.94	3.13	2.80	3.03	
ROA(%)	0.46	0.61	0.35	0.34	0.35	0.33	0.35	
부채비율	808.42	848.77	738.14	762.19	745.34	716.85	738.14	
자본유보율	33,131.94	32,515.83	39,326.77		37,676.31	39,577.43	39,326.77	
EPS(원)	5,831	8,322	4,887	5,129	1,547	1,101	3	1,651
PER(배)	21.35	9.81	15.24	8.80	17.15	15.55	15.24	
BPS(원)	163,491	160,947	198,619	190,714	189,669	200,126	198,619	
PBR(배)	0.76	0.51	0.38	0.24	0.44	0.36	0.38	
현금DPS(원)	2,000	2,650	2,650	2,563	0	0	2,650	
현금배당수익률	1.61	3.25	3.56	5.68				
현금배당성향(%)	30.80	28.59	48.69	49.97	0.00	0.00	78,917.61	
발행주식수(보통주)	200,000,000	200,000,000	200,000,000		200,000,000	200,000,000	200,000,000	
