	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,511	1,659	2,036	2,716	719	513	367	440
영업이익	-315	-68	70	272	41	28	37	22
영업이익(발표기준)	-315	-68	70		41	28	37	
세전계속사업이익	-369	-260	5	289	44	55	-67	33
당기순이익	-377	-391	-116	267	41	46	-175	
당기순이익(지배)	-375	-390	-115	266	41	46	-174	29
당기순이익(비지배)	-2							
자산총계	3,201	2,986	2,834	3,317	3,302	3,191	2,834	
부채총계	1,115	1,242	989	1,279	1,470	1,306	989	
자본총계	2,086	1,744	1,845	2,038	1,832	1,885	1,845	
자본총계(지배)	2,093	1,753	1,855	2,047	1,841	1,895	1,855	
자본총계(비지배)	-7							
자본금	100	102	116	113	105	106	116	
영업활동현금흐름	-67	-129	109	209	34	126	59	
투자활동현금흐름	318	-191	-372	-141	-113	-69	-168	
재무활동현금흐름	-208	213	50	86	40	25	1	
CAPEX	85	349	426	137	64	116	219	
FCF	-152	-479	-317	153	-31	11	-160	
이자발생부채	540	687	594		696	727	594	
영업이익률	-8.96	-4.10	3.43	10.03	5.77	5.53	10.12	5.00
순이익률	-10.74	-23.57	-5.69	9.84	5.72	8.95	-47.52	
ROE(%)	-16.29	-20.27	-6.36	13.63	-8.35	-2.99	-6.36	
ROA(%)	-10.26	-12.64	-3.98	8.69	-4.95	-1.88	-3.98	
부채비율	53.47	71.24	53.62	62.75	80.28	69.25	53.62	
자본유보율	2,105.87	1,738.81	1,599.35		1,744.08	1,786.99	1,599.35	
EPS(원)	-1,877	-1,935	-542	1,138	199	218	-784	123
PER(배)	N/A	N/A	N/A	19.16	N/A	N/A	N/A	
BPS(원)	11,015	9,057	8,359	9,136	9,159	9,393	8,359	
PBR(배)	1.28	0.90	2.75	2.39	1.16	1.19	2.75	
현금DPS(원)	0	0	0	0	0	0	0	
현금배당수익률	0.00	0.00	0.00	0.00				
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	20,000,000	20,350,017	23,191,108		21,097,196	21,170,860	23,191,108	
