	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	998	1,501	1,412		338	381	342	
영업이익	61	157	85		23	23	25	
영업이익(발표기준)	61	157	85		23	23	25	
세전계속사업이익	24	130	57		17	23	-3	
당기순이익	24	84	48		18	16	-4	
당기순이익(지배)	24	84	48		18	16	-4	
당기순이익(비지배)								
자산총계	1,033	1,427	1,481		1,404	1,578	1,481	
부채총계	652	853	860		793	947	860	
자본총계	382	574	621		610	631	621	
자본총계(지배)	382	574	621		610	631	621	
자본총계(비지배)								
자본금	56	63	63		63	63	63	
영업활동현금흐름	131	252	55		-24	88	20	
투자활동현금흐름	-57	-312	-132		-16	-58	-15	
재무활동현금흐름	-50	186	122		11	122	4	
CAPEX	133	306	153		21	79	13	
FCF	-1	-54	-98		-46	9	7	
이자발생부채	516	596	685		615	709	685	
영업이익률	6.14	10.47	6.04		6.81	6.13	7.31	
순이익률	2.44	5.59	3.41		5.45	4.26	-1.11	
ROE(%)	6.52	17.57	8.06		14.10	8.53	8.06	
ROA(%)	2.39	6.83	3.31		5.71	3.57	3.31	
부채비율	170.76	148.53	138.38		130.00	150.25	138.38	
자본유보율	610.58	834.99	897.05		877.48	903.07	897.05	
EPS(원)	210	692	380		145	128	-30	
PER(배)	36.33	18.14	21.69		17.87	20.08	21.69	
BPS(원)	3,281	4,533	4,905		4,819	4,979	4,905	
PBR(배)	2.32	2.77	1.68		2.16	1.63	1.68	
현금DPS(원)	49	70	50		0	0	50	
현금배당수익률	0.64	0.56	0.61					
현금배당성향(%)	23.14	10.56	13.15		0.00	0.00	-166.03	
발행주식수(보통주)	11,628,270	12,665,050	12,665,050		12,665,050	12,665,050	12,665,050	
