	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,328	3,870	3,782		913	1,012	944	
영업이익	169	122	74		16	32	11	
영업이익(발표기준)	169	122	74		16	32	11	
세전계속사업이익	104	104	67		7	38	4	
당기순이익	78	66	33		5	27	-5	
당기순이익(지배)	28	19	2		-2	15	-17	
당기순이익(비지배)	68							
자산총계	3,814	3,899	3,953		3,837	3,872	3,953	
부채총계	1,639	1,681	1,731		1,621	1,625	1,731	
자본총계	2,174	2,218	2,222		2,217	2,247	2,222	
자본총계(지배)	1,366	1,370	1,291		1,382	1,400	1,291	
자본총계(비지배)	602							
자본금	94	94	94		94	94	94	
영업활동현금흐름	246	140	259		28	51	138	
투자활동현금흐름	-413	-157	-135		-34	-6	-33	
재무활동현금흐름	171	6	-136		-15	-30	-68	
CAPEX	280	210	209		35	41	51	
FCF	-35	-70	50		-7	10	87	
이자발생부채	714	732	693		774	757	693	
영업이익률	5.09	3.16	1.96		1.70	3.18	1.15	
순이익률	2.33	1.70	0.87		0.51	2.70	-0.50	
ROE(%)	2.10	1.41	0.14		1.40	1.96	0.14	
ROA(%)	2.21	1.70	0.84		0.85	0.69	0.84	
부채비율	75.39	75.77	77.91		73.13	72.33	77.91	
자본유보율	1,278.84	1,280.81	1,274.38		1,283.87	1,299.54	1,274.38	
EPS(원)	146	102	10		-13	78	-92	
PER(배)	47.83	60.66	314.95		46.38	24.53	314.95	
BPS(원)	7,232	7,257	6,838		7,318	7,413	6,838	
PBR(배)	0.97	0.86	0.44		0.64	0.47	0.44	
현금DPS(원)	50	50	25		0	0	25	
현금배당수익률	0.71	0.81	0.83					
현금배당성향(%)	34.16	48.83	261.53		0.00	0.00	-27.14	
발행주식수(보통주)	18,887,341	18,887,341	18,887,341		18,887,341	18,887,341	18,887,341	
