	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	6	4	2		1	1	1	
영업이익	-33	-46	-108		-28	-30	-24	
영업이익(발표기준)	-33	-46	-108		-28	-30	-24	
세전계속사업이익	-42	-62	-106		-27	-30	-24	
당기순이익	-41	-63	-106		-27	-30	-24	
당기순이익(지배)	-41	-63	-106		-27	-30	-24	
당기순이익(비지배)								
자산총계	63	94	387		228	387	368	
부채총계	54	33	24		28	24	22	
자본총계	9	61	363		199	363	346	
자본총계(지배)	9	61	363		199	363	346	
자본총계(비지배)								
자본금	7	11	15		13	15	15	
영업활동현금흐름	-22	-48	-64			-20	-17	
투자활동현금흐름	51	-24	-164			-27	-35	
재무활동현금흐름	-44	82	355			178	0	
CAPEX	3	3	3			1	24	
FCF	-25	-51	-67		0	-20	-41	
이자발생부채	51	21	3		1	3	2	
영업이익률	-551.23	-1,272.23	-4,702.46		-2,767.90	-2,678.40	-2,050.75	
순이익률	-692.52	-1,729.70	-4,637.28		-2,708.64	-2,627.39	-1,977.38	
ROE(%)	-208.00	-179.93						
ROA(%)	-39.62	-80.01						
부채비율	610.68	54.60	6.60		14.26	6.60	6.24	
자본유보율	20.67	454.11	2,196.27		1,341.55	2,196.27	2,038.35	
EPS(원)	-568	-685	-849		-210	-222	-157	
PER(배)			N/A					
BPS(원)	121	554	2,488		1,554	2,488	2,367	
PBR(배)	0.00	0.00	2.97		0.00	2.97	2.12	
현금DPS(원)	0	0			0			
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	5,000,000	11,000,000	14,923,612		12,834,862	14,923,612	14,966,737	
