	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	303	4,188	6,637	8,280	1,781	1,548	1,997	
영업이익	50	675	1,206	1,820	294	385	207	
영업이익(발표기준)	50	675	1,206		294	385	207	
세전계속사업이익	40	475	1,048	1,670	238	345	173	
당기순이익	24	382	799	1,270	140	241	177	
당기순이익(지배)	23	344	648	1,220	99	181	150	
당기순이익(비지배)	2							
자산총계	4,295	5,126	6,266	7,530	5,643	6,120	6,266	
부채총계	703	1,328	1,688	1,430	1,488	1,709	1,688	
자본총계	3,592	3,797	4,578	6,100	4,155	4,411	4,578	
자본총계(지배)	3,516	3,717	4,336	6,000	4,009	4,199	4,336	
자본총계(비지배)	76							
자본금	22	22	22	20	22	22	22	
영업활동현금흐름	52	-333	81	380	-10	-55	53	
투자활동현금흐름	-8	189	-9	-50	111	-23	4	
재무활동현금흐름	0	216	-58	-160	-88	85	-55	
CAPEX	1	14	33	40	4	10	7	
FCF	51	-346	48	330	-15	-64	46	
이자발생부채	0	321	436		327	432	436	
영업이익률	16.53	16.12	18.18	21.98	16.50	24.85	10.37	
순이익률	8.01	9.12	12.04	15.34	7.88	15.59	8.85	
ROE(%)		9.51	16.10	23.61	10.54	12.68	16.10	
ROA(%)		8.11	14.02	18.41	8.88	11.22	14.02	
부채비율	19.58	34.98	36.86	23.44	35.81	38.74	36.86	
자본유보율	15,593.87	16,608.70	19,334.86		17,879.64	18,688.46	19,334.86	
EPS(원)	101	1,534	2,890	5,437	439	809	670	
PER(배)		23.15	14.95	6.88	28.00	18.69	14.95	
BPS(원)	15,668	16,579	19,339	26,759	17,877	18,727	19,339	
PBR(배)	0.00	2.14	2.23	1.40	2.84	2.25	2.23	
현금DPS(원)	0	560	560	800	0	0	560	
현금배당수익률		1.58	1.30	2.14				
현금배당성향(%)	0.00	9.61	4.75	14.71	0.00	0.00	20.46	
발행주식수(보통주)	22,437,330	22,437,330	22,437,330		22,437,330	22,437,330	22,437,330	
