	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	502	496	524		126	122	142	
영업이익	52	34	38		9	9	10	
영업이익(발표기준)	52	34	38		9	9	10	
세전계속사업이익	55	17	32		4	7	11	
당기순이익	43	11	25		4	6	9	
당기순이익(지배)	43	11	25		4	6	9	
당기순이익(비지배)								
자산총계	501	693	610		665	610	610	
부채총계	146	254	146		216	155	146	
자본총계	355	438	464		449	455	464	
자본총계(지배)	355	438	464		449	455	464	
자본총계(비지배)								
자본금	14	24	24		24	24	24	
영업활동현금흐름	106	-73	95		37	38	15	
투자활동현금흐름	-106	-39	-8		-45	19	-8	
재무활동현금흐름	-5	112	-87		4	-58	-9	
CAPEX	60	18	6		1	1	3	
FCF	46	-91	89		36	38	13	
이자발생부채	90	201	117		187	128	117	
영업이익률	10.29	6.92	7.28		7.36	7.71	6.93	
순이익률	8.53	2.29	4.86		2.77	4.55	6.52	
ROE(%)	12.85	2.87	5.64		3.66	3.54	5.64	
ROA(%)	9.07	1.91	3.91		2.49	2.48	3.91	
부채비율	41.24	57.99	31.42		48.08	34.12	31.42	
자본유보율	2,395.80	1,757.78	1,865.06		1,802.61	1,826.05	1,865.06	
EPS(원)	188	49	107		15	23	39	
PER(배)		107.40	31.69		72.72	67.53	31.69	
BPS(원)	1,555	1,865	1,973		1,910	1,934	1,973	
PBR(배)		2.84	1.72		2.59	2.33	1.72	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	22,805,172	23,700,172	23,700,172		23,700,172	23,700,172	23,700,172	
