	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,187	3,286	2,500		631	629	702	
영업이익	110	272	323		107	96	76	
영업이익(발표기준)	110	272	323		107	96	76	
세전계속사업이익	311	260	414		127	123	106	
당기순이익	299	242	311		104	94	62	
당기순이익(지배)	272	215	311		104	94	62	
당기순이익(비지배)	27							
자산총계	2,901	2,455	2,807		2,523	2,727	2,807	
부채총계	829	479	561		423	521	561	
자본총계	2,072	1,977	2,246		2,100	2,205	2,246	
자본총계(지배)	1,811	1,977	2,246		2,100	2,205	2,246	
자본총계(비지배)	261							
자본금	80	80	67		293	67	67	
영업활동현금흐름	306	374	197		-53	95	124	
투자활동현금흐름	-233	-158	-318		-66	-167	-16	
재무활동현금흐름	-221	-11	-17		1	86	-101	
CAPEX	255	310	421		72	153	120	
FCF	50	64	-224		-126	-59	4	
이자발생부채	291	3	6		1	60	6	
영업이익률	3.45	8.27	12.90		16.99	15.32	10.77	
순이익률	9.38	7.37	12.45		16.50	14.97	8.90	
ROE(%)	14.93	11.37	14.74		12.32	12.99	14.65	
ROA(%)	9.64	9.04	11.83		9.08	9.24	11.75	
부채비율	40.03	24.21	25.00		20.16	23.64	25.00	
자본유보율	2,132.69	2,326.05	3,246.25		603.30	3,159.79	3,246.25	
EPS(원)	4,878	4,184	6,164		2,068	1,870	1,228	
PER(배)	7.11	9.47	9.25		9.64	10.48	9.31	
BPS(원)	35,278	39,265	44,134		41,704	43,345	44,134	
PBR(배)	0.98	1.01	1.29		1.13	1.30	1.29	
현금DPS(원)	0	770	654		150	150	200	
현금배당수익률	0.00	1.94	1.15					
현금배당성향(%)	0.00	17.98	10.64		7.25	8.10	16.29	
발행주식수(보통주)	5,151,757	5,034,823	5,088,000		5,034,823	5,088,000	5,088,000	
