	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,336	3,843	3,661		999	880	868	
영업이익	579	326	-78		29	-27	-80	
영업이익(발표기준)	579	326	-78		29	-27	-80	
세전계속사업이익	404	354	-76		65	0	-149	
당기순이익	224	252	-25		47	-3	-56	
당기순이익(지배)	-42	90	41		25	9	14	
당기순이익(비지배)	266							
자산총계	5,206	5,411	5,220		5,507	5,454	5,220	
부채총계	2,284	2,095	1,934		2,142	2,087	1,934	
자본총계	2,922	3,316	3,286		3,364	3,367	3,286	
자본총계(지배)	1,935	2,187	2,266		2,218	2,230	2,266	
자본총계(비지배)	987							
자본금	651	651	651		651	651	651	
영업활동현금흐름	287	43	316		125	-25	199	
투자활동현금흐름	-145	0	-47		-19	-11	-51	
재무활동현금흐름	89	77	-91		-35	-23	-21	
CAPEX	39	14	85		6	3	75	
FCF	248	30	231		119	-28	124	
이자발생부채	932	1,078	1,125		1,139	1,134	1,125	
영업이익률	13.36	8.48	-2.13		2.94	-3.06	-9.21	
순이익률	5.16	6.57	-0.67		4.66	-0.38	-6.43	
ROE(%)	-2.11	4.37	1.83		2.61	2.74	1.83	
ROA(%)	4.50	4.75	-0.46		1.83	1.18	-0.46	
부채비율	78.17	63.17	58.84		63.68	61.98	58.84	
자본유보율	95.78	110.83	114.79		113.47	114.17	114.79	
EPS(원)	-163	346	156		98	35	55	
PER(배)	N/A	18.63	42.59		37.22	33.11	42.59	
BPS(원)	7,755	8,761	9,072		8,878	8,927	9,072	
PBR(배)	0.82	0.74	0.73		0.88	0.82	0.73	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	26,041,812	26,041,812	26,041,812		26,041,812	26,041,812	26,041,812	
