	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	5,634	5,965	5,313		1,379	1,276	1,434	
영업이익	-146	165	-152		-2	-49	-39	
영업이익(발표기준)	-146	165	-152		-2	-49	-39	
세전계속사업이익	-354	-315	-800		-66	-65	-600	
당기순이익	-321	-266	-765		-55	-59	-573	
당기순이익(지배)	-329	-239	-714		-49	-52	-533	
당기순이익(비지배)	7							
자산총계	6,572	6,382	5,649		6,307	6,334	5,649	
부채총계	4,767	4,747	4,725		4,754	4,813	4,725	
자본총계	1,806	1,634	924		1,553	1,521	924	
자본총계(지배)	1,570	1,427	764		1,349	1,322	764	
자본총계(비지배)	236							
자본금	88	179	179		179	179	179	
영업활동현금흐름	64	781	375		192	23	120	
투자활동현금흐름	-437	-704	-125		-52	-71	86	
재무활동현금흐름	172	-37	-177		-89	21	-215	
CAPEX	815	686	399		98	71	131	
FCF	-751	96	-24		94	-48	-10	
이자발생부채	3,343	3,359	3,323		3,448	3,509	3,323	
영업이익률	-2.59	2.77	-2.86		-0.14	-3.87	-2.73	
순이익률	-5.71	-4.46	-14.40		-3.98	-4.62	-39.98	
ROE(%)	-23.28	-15.97	-65.12		-22.16	-16.70	-65.12	
ROA(%)	-5.06	-4.11	-12.72		-5.44	-4.11	-12.72	
부채비율	263.99	290.44	511.25		306.12	316.53	511.25	
자본유보율	920.77	322.88	32.73		267.10	256.10	32.73	
EPS(원)	-1,156	-782	-1,992		-138	-145	-1,487	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	5,610	4,034	2,148		3,791	3,716	2,148	
PBR(배)	0.37	0.34	0.60		0.31	0.36	0.60	
현금DPS(원)	12	10						
현금배당수익률	0.59	0.72						
현금배당성향(%)	-1.04	-1.48	0.00		0.00	0.00	0.00	
발행주식수(보통주)	28,430,442	35,819,005	35,819,005		35,819,005	35,819,005	35,819,005	
