	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	191,660	207,804	205,126	187,981	50,473	48,218	46,680	46,688
영업이익	13,676	10,261	3,313	1,388	341	-1,479	-297	-66
영업이익(발표기준)	13,676	10,261	3,313		341	-1,479	-297	
세전계속사업이익	10,813	5,698	517	-1,635	-647	-1,718	-1,524	-825
당기순이익	7,275	4,080	256	-1,283	-658	-737	-1,154	-468
당기순이익(지배)	7,161	3,987	171	-1,250	-680	-746	-1,154	-693
당기순이익(비지배)	114							
자산총계	333,738	333,049	343,663	336,477	342,775	343,663	339,990	
부채총계	163,383	162,818	171,326	164,781	169,610	171,326	173,278	
자본총계	170,355	170,231	172,337	171,696	173,164	172,337	166,712	
자본총계(지배)	167,155	166,960	168,984	168,487	169,824	168,984	163,368	
자본총계(비지배)	3,200							
자본금	6,672	6,672	6,672	6,670	6,672	6,672	6,672	
영업활동현금흐름	17,198	15,753	6,264	16,124	-334	4,470	2,067	
투자활동현금흐름	-12,342	-11,648	-11,629	-8,866	-2,967	-4,573	-2,035	
재무활동현금흐름	-4,503	-4,185	6,907	-6,678	2,653	1,892	4,786	
CAPEX	12,011	11,980	11,572	10,226	2,965	4,457	2,409	
FCF	5,187	3,773	-5,308	4,924	-3,299	13	-342	
이자발생부채	115,492	112,858	122,172		120,885	122,172	128,220	
영업이익률	7.13	4.94	1.62	0.74	0.68	-3.07	-0.64	-0.14
순이익률	3.80	1.96	0.13	-0.68	-1.30	-1.53	-2.47	-1.00
ROE(%)	4.35	2.39	0.10	-0.74	1.03	0.10	-1.28	
ROA(%)	2.21	1.22	0.08	-0.38	0.53	0.08	-0.60	
부채비율	95.91	95.64	99.41	95.97	97.95	99.41	103.94	
자본유보율	2,276.91	2,319.31	2,308.48		2,318.30	2,308.48	2,276.43	
EPS(원)	5,366	2,988	128	-937	-510	-559	-865	-520
PER(배)	10.92	15.15	245.36	N/A	29.90	245.36	N/A	
BPS(원)	127,336	127,188	128,729	128,350	129,369	128,729	124,451	
PBR(배)	0.46	0.36	0.24	0.16	0.30	0.24	0.14	
현금DPS(원)	750	750	750	734	0	750		
현금배당수익률	1.28	1.66	2.38	3.69				
현금배당성향(%)	13.75	24.70	575.59	-78.39	0.00	-131.98		
발행주식수(보통주)	133,445,785	133,445,785	133,445,785		133,445,785	133,445,785	133,445,785	
