	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,972	1,950	1,713		453	408	424	
영업이익	36	15	22		10	1	9	
영업이익(발표기준)	36	15	22		10	1	9	
세전계속사업이익	40	68	59		15	19	12	
당기순이익	30	53	44		11	15	9	
당기순이익(지배)	30	53	44		11	15	9	
당기순이익(비지배)	-1							
자산총계	1,300	1,334	1,366		1,339	1,350	1,366	
부채총계	225	244	265		249	245	265	
자본총계	1,075	1,090	1,101		1,089	1,105	1,101	
자본총계(지배)	1,079	1,095	1,105		1,093	1,109	1,105	
자본총계(비지배)	-4							
자본금	99	99	99		99	99	99	
영업활동현금흐름	-73	152	50		14	47	-11	
투자활동현금흐름	36	-159	28		-14	31	10	
재무활동현금흐름	-34	-37	-22		-18	3	-4	
CAPEX	6	22	4		3		2	
FCF	-79	130	45		12	47	-13	
이자발생부채	16	15	15		16	19	15	
영업이익률	1.84	0.77	1.26		2.19	0.36	2.02	
순이익률	1.51	2.70	2.56		2.34	3.65	2.06	
ROE(%)	2.79	4.86	4.00		3.32	3.88	4.00	
ROA(%)	2.25	3.99	3.25		2.68	3.12	3.25	
부채비율	20.95	22.33	24.10		22.90	22.19	24.10	
자본유보율	1,027.52	1,059.94	1,076.59		1,063.14	1,078.11	1,076.59	
EPS(원)	162	282	235		57	79	48	
PER(배)	22.72	13.52	15.12		19.10	14.20	15.12	
BPS(원)	6,270	6,550	6,669		6,599	6,692	6,669	
PBR(배)	0.59	0.58	0.53		0.56	0.48	0.53	
현금DPS(원)	100	100	100		0	0	100	
현금배당수익률	2.72	2.62	2.81					
현금배당성향(%)	56.80	31.67	37.64		0.00	0.00	185.81	
발행주식수(보통주)	18,720,000	18,720,000	18,720,000		18,720,000	18,720,000	18,720,000	
