	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	448	594	618		155	164	145	
영업이익	18	30	91		26	25	20	
영업이익(발표기준)	18	30	91		26	25	20	
세전계속사업이익	18	29	93		27	25	21	
당기순이익	17	24	68		19	18	14	
당기순이익(지배)	17	24	68		19	18	14	
당기순이익(비지배)								
자산총계	469	507	545		535	545	559	
부채총계	127	153	135		143	135	151	
자본총계	342	354	411		392	411	408	
자본총계(지배)	342	354	411		392	411	408	
자본총계(비지배)								
자본금	65	65	65		65	65	65	
영업활동현금흐름	41	40	94		20	39	23	
투자활동현금흐름	-40	-25	-21		2	-16	-1	
재무활동현금흐름	-5	-8	-30		-11	-6	-3	
CAPEX	45	6	20		-2	11	1	
FCF	-4	35	74		22	28	22	
이자발생부채	26	31	27		37	27	24	
영업이익률	4.12	5.09	14.78		16.70	15.11	13.65	
순이익률	3.71	4.06	11.03		12.29	10.95	9.94	
ROE(%)	4.78	6.93	17.84		17.29	17.87	17.92	
ROA(%)	3.56	4.94	12.97		12.31	12.99	12.76	
부채비율	37.04	43.14	32.80		36.48	32.80	36.97	
자본유보율	450.67	468.05	553.00		520.39	553.00	545.18	
EPS(원)	128	185	525		147	138	111	
PER(배)	22.81	28.25	7.60		6.80	7.59	5.58	
BPS(원)	2,632	2,724	3,159		3,013	3,159	3,138	
PBR(배)	1.11	1.92	1.26		1.10	1.26	0.94	
현금DPS(원)	125	100	200		0	150		
현금배당수익률	4.28	1.91	5.01					
현금배당성향(%)	97.64	53.91	38.11		0.00	108.61		
발행주식수(보통주)	13,000,000	13,000,000	13,000,000		13,000,000	13,000,000	13,000,000	
