	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,993	2,744	2,545	2,928	614	609	615	679
영업이익	220	813	373	646	108	66	13	88
영업이익(발표기준)	220	813	373		108	66	13	
세전계속사업이익	201	812	361	338	120	68	-12	86
당기순이익	155	619	298	272	97	55	-2	69
당기순이익(지배)	155	618	296	268	97	54	-3	
당기순이익(비지배)	0							
자산총계	1,377	2,200	2,148	2,420	2,230	2,113	2,148	
부채총계	687	927	609	640	724	553	609	
자본총계	690	1,274	1,539	1,780	1,505	1,560	1,539	
자본총계(지배)	681	1,264	1,528	1,765	1,495	1,549	1,528	
자본총계(비지배)	9							
자본금	104	104	104	100	104	104	104	
영업활동현금흐름	207	609	261	310	-50	11	94	
투자활동현금흐름	-112	-431	-275	-210	-116	-93	-84	
재무활동현금흐름	-60	-35	-44	0	-37	-4	-3	
CAPEX	107	277	402	200	94	112	95	
FCF	101	332	-142	110	-145	-101	-1	
이자발생부채	205	201	105		200	122	105	
영업이익률	11.06	29.64	14.65	22.08	17.56	10.84	2.13	12.96
순이익률	7.80	22.56	11.71	9.29	15.86	9.03	-0.39	10.16
ROE(%)	25.71	63.52	21.24	16.28	48.48	33.41	21.24	
ROA(%)	11.99	34.62	13.71	11.91	30.25	22.32	13.71	
부채비율	99.58	72.76	39.60	35.96	48.13	35.43	39.60	
자본유보율	495.09	1,061.41	1,312.71		1,266.94	1,319.20	1,312.71	
EPS(원)	1,493	5,945	2,852	2,578	936	523	-24	
PER(배)	28.84	8.95	18.34	20.91	9.03	11.43	18.34	
BPS(원)	6,641	12,321	14,890	17,201	14,568	15,098	14,890	
PBR(배)	6.48	4.32	3.51	3.13	3.54	3.26	3.51	
현금DPS(원)	150	300	250	400	0	0	250	
현금배당수익률	0.35	0.56	0.48	0.74				
현금배당성향(%)	9.92	4.98	8.65	15.52	0.00	0.00	-1,011.45	
발행주식수(보통주)	10,395,000	10,395,000	10,395,000		10,395,000	10,395,000	10,395,000	
