	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	409	400	334		76	80	105	
영업이익	6	7	4		-1	0	6	
영업이익(발표기준)	6	7	4		-1	0	6	
세전계속사업이익	9	10	-9		-16	1	6	
당기순이익	7	7	-10		-15	1	5	
당기순이익(지배)	7	7	-10		-15	1	5	
당기순이익(비지배)								
자산총계	262	259	242		218	231	242	
부채총계	99	92	86		72	84	86	
자본총계	162	168	157		146	147	157	
자본총계(지배)	162	168	157		146	147	157	
자본총계(비지배)								
자본금	47	47	47		47	47	47	
영업활동현금흐름	-6	42	-22		-13	8	22	
투자활동현금흐름	-5	-30	-13		-1	0	-11	
재무활동현금흐름	-6	-7	-15		-12	-1	-2	
CAPEX	3	4	2		2	0	0	
FCF	-10	38	-24		-15	9	21	
이자발생부채	0	0	9		12	10	9	
영업이익률	1.54	1.81	1.30		-1.62	0.43	5.68	
순이익률	1.63	1.85	-2.97		-20.16	0.81	4.79	
ROE(%)	4.08	4.49	-6.13		-9.47	-9.56	-6.13	
ROA(%)	2.64	2.85	-3.96		-6.46	-6.05	-3.96	
부채비율	61.21	54.63	54.82		49.60	57.22	54.82	
자본유보율	239.76	255.96	217.84		202.51	203.90	217.84	
EPS(원)	71	79	-106		-164	7	54	
PER(배)	51.17	35.45	N/A		N/A	N/A	N/A	
BPS(원)	1,738	1,796	1,676		1,561	1,575	1,676	
PBR(배)	2.09	1.57	2.06		1.98	1.96	2.06	
현금DPS(원)	80	100	60		0	0	60	
현금배당수익률	2.20	3.55	1.74					
현금배당성향(%)	112.46	125.94	-56.34		0.00	0.00	111.50	
발행주식수(보통주)	9,340,922	9,340,922	9,340,922		9,340,922	9,340,922	9,340,922	
