	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	24,534	24,030	29,941	29,995	7,313	7,262	7,773	7,738
영업이익	1,079	709	926	1,118	237	108	336	285
영업이익(발표기준)	1,079	709	926		237	108	336	
세전계속사업이익	7,333	1,175	856	1,237	332	-8	535	294
당기순이익	4,452	1,207	612	933	245	-61	411	234
당기순이익(지배)	4,369	850	533	903	236	-74	410	207
당기순이익(비지배)	82							
자산총계	83,194	34,637	33,806	35,799	34,458	33,806	34,860	
부채총계	59,803	11,466	10,267	11,673	10,825	10,267	11,003	
자본총계	23,391	23,172	23,540	24,131	23,634	23,540	23,856	
자본총계(지배)	22,168	22,896	23,175	23,747	23,268	23,175	23,470	
자본총계(비지배)	1,224							
자본금	1,000	1,997	1,997	1,999	1,997	1,997	1,997	
영업활동현금흐름	-6,793	5,185	-724	2,576	1,182	-1,894	1,973	
투자활동현금흐름	7,414	-107	767	-694	204	-1,323	902	
재무활동현금흐름	-2,050	-7,977	-852	-529	202	201	401	
CAPEX	654	4,771	825	626	199	117	221	
FCF	-7,448	414	-1,549	1,032	982	-2,011	1,752	
이자발생부채	4,624	2,830	2,305		2,177	2,305	2,819	
영업이익률	4.40	2.95	3.09	3.73	3.24	1.49	4.33	3.69
순이익률	18.14	5.02	2.04	3.11	3.35	-0.85	5.29	3.03
ROE(%)	20.05	3.77	2.31	3.85	2.08	2.31	3.22	
ROA(%)	5.07	2.05	1.79	2.68	1.25	1.79	2.25	
부채비율	255.66	49.48	43.61	48.37	45.80	43.61	46.12	
자본유보율	1,801.36	950.86	964.36		967.25	964.36	977.88	
EPS(원)	10,939	2,128	1,333	2,260	590	-185	1,026	518
PER(배)	3.61	28.19	34.54	12.92	37.35	34.54	14.50	
BPS(원)	55,580	57,405	58,106	59,539	58,339	58,106	58,845	
PBR(배)	0.71	1.05	0.79	0.49	0.77	0.79	0.46	
현금DPS(원)	0	700	350	415	0	350		
현금배당수익률	0.00	1.17	0.76	1.42				
현금배당성향(%)	0.00	32.84	26.21	18.35	0.00	-189.27		
발행주식수(보통주)	39,942,149	39,942,149	39,942,149		39,942,149	39,942,149	39,942,149	
