	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	916	1,180	1,045		234	242	282	
영업이익	88	111	89		22	12	38	
영업이익(발표기준)	88	111	89		22	12	38	
세전계속사업이익	88	109	92		23	18	39	
당기순이익	70	83	70		17	14	29	
당기순이익(지배)	70	83	70		17	14	29	
당기순이익(비지배)								
자산총계	780	883	924		868	924	1,030	
부채총계	228	267	249		206	249	339	
자본총계	553	617	675		661	675	691	
자본총계(지배)	553	617	675		661	675	691	
자본총계(비지배)								
자본금	31	62	62		62	62	62	
영업활동현금흐름	29	114	108		59	30	23	
투자활동현금흐름	5	-19	-39		-9	-21	-52	
재무활동현금흐름	-29	-15	-18			-2	44	
CAPEX	10	23	30		9	10	50	
FCF	20	92	78		50	19	-28	
이자발생부채	80	80	83		80	83	145	
영업이익률	9.63	9.44	8.51		9.48	5.00	13.43	
순이익률	7.59	7.05	6.70		7.43	5.79	10.31	
ROE(%)	13.25	14.23	10.85		11.67	10.85	12.48	
ROA(%)	9.43	10.00	7.75		8.68	7.75	8.58	
부채비율	41.23	43.27	36.85		31.20	36.85	49.02	
자본유보율	1,708.39	910.70	1,004.35		976.60	1,004.35	1,021.49	
EPS(원)	564	675	568		141	114	236	
PER(배)	6.26	9.48	7.79		8.16	7.79	4.23	
BPS(원)	4,484	5,004	5,477		5,367	5,477	5,636	
PBR(배)	0.79	1.28	0.81		0.91	0.81	0.50	
현금DPS(원)	125	125	150		0	150		
현금배당수익률	3.54	1.95	3.39					
현금배당성향(%)	22.15	18.52	26.39		0.00	131.81		
발행주식수(보통주)	12,322,696	12,322,696	12,322,696		12,322,696	12,322,696	12,322,696	
