	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	135	310	1,049		11	25	983	
영업이익	-43	18	6		-57	-22	98	
영업이익(발표기준)	-43	18	6		-57	-22	98	
세전계속사업이익	-83	89	-45		24	-30	-15	
당기순이익	-79	96	-51		24	-30	-21	
당기순이익(지배)	-79	96	-51		24	-30	-21	
당기순이익(비지배)	0							
자산총계	404	1,276	1,544		1,286	1,382	1,544	
부채총계	137	831	1,095		791	916	1,095	
자본총계	268	445	449		495	466	449	
자본총계(지배)	268	445	449		495	466	449	
자본총계(비지배)								
자본금	161	184	211		207	208	211	
영업활동현금흐름	-126	-717	811		-42	17	871	
투자활동현금흐름	-13	32	-1,204		-325	-95	-1,033	
재무활동현금흐름	82	763	349		422	3	193	
CAPEX	0	0	3		0	3	0	
FCF	-126	-717	808		-42	15	871	
이자발생부채	19	643	877		650	674	877	
영업이익률	-32.21	5.93	0.56		-512.16	-89.91	9.95	
순이익률	-58.85	31.10	-4.89		215.47	-121.91	-2.16	
ROE(%)	-53.69	27.06	-11.48		8.30	3.80	-11.48	
ROA(%)	-25.93	11.48	-3.64		3.04	1.29	-3.64	
부채비율	50.99	186.63	243.71		159.89	196.70	243.71	
자본유보율	66.96	143.31	114.03		139.99	125.51	114.03	
EPS(원)	-358	271	-127		59	-72	-51	
PER(배)	N/A	7.65	N/A		16.66	35.94	N/A	
BPS(원)	830	1,209	1,064		1,193	1,121	1,064	
PBR(배)	1.55	1.71	1.59		1.39	1.36	1.59	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	32,292,548	36,840,456	42,204,745		41,474,228	41,548,966	42,204,745	
