	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	12,163	21,467	30,570	30,899	7,037	8,021	8,218	
영업이익	3,158	2,890	4,737	3,602	653	858	1,200	583
영업이익(발표기준)	3,158	2,890	4,737		653	858	1,200	
세전계속사업이익	3,231	2,810	4,922	3,634	745	885	1,194	649
당기순이익	2,416	1,932	3,620	2,632	531	654	848	449
당기순이익(지배)	2,402	1,932	3,628	2,639	555	667	827	378
당기순이익(비지배)	14							
자산총계	118,566	182,397	233,736	268,182	225,318	229,227	233,736	
부채총계	103,094	161,739	211,152	243,586	203,377	207,188	211,152	
자본총계	15,472	20,658	22,584	24,651	21,940	22,039	22,584	
자본총계(지배)	15,246	20,415	22,340	24,332	21,714	21,825	22,340	
자본총계(비지배)	226							
자본금	1,105	1,270	1,270	1,270	1,270	1,270	1,270	
영업활동현금흐름	-8,277	-15,001	-30,120		-3,691	-75	-20,402	
투자활동현금흐름	-2,922	-7,200	-2,747		-814	1,005	-2,624	
재무활동현금흐름	11,440	25,195	30,761		-423	269	21,508	
CAPEX	85	148	82		34	12	16	
FCF								
이자발생부채	20,496	37,990	47,553		42,348	41,676	47,553	
영업이익률	25.97	13.46	15.50	11.66	9.28	10.70	14.61	
순이익률	19.87	9.00	11.84	8.52	7.55	8.16	10.32	
ROE(%)	17.36	10.84	16.97	11.31	11.49	12.13	16.97	
ROA(%)	2.32	1.28	1.74	1.05	1.26	1.28	1.74	
부채비율	666.33	782.95	934.95	988.13	926.95	940.09	934.95	
자본유보율	1,300.18	1,527.05	1,709.66		1,633.82	1,666.72	1,709.66	
EPS(원)	10,870	7,750	14,287	10,393	2,187	2,626	3,256	1,490
PER(배)	8.06	10.09	5.56	8.11	8.64	6.67	5.56	
BPS(원)	68,988	80,397	89,743	97,746	85,812	87,677	89,743	
PBR(배)	1.27	0.97	0.89	0.86	0.95	0.77	0.89	
현금DPS(원)	1,300	1,500	2,000	1,782	0	0	2,000	
현금배당수익률	1.48	1.92	2.52	2.11				
현금배당성향(%)	11.96	24.69	15.92	14.92	0.00	0.00	69.86	
발행주식수(보통주)	22,099,740	22,099,740	22,099,740		22,099,740	22,099,740	22,099,740	
