	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	5,284	6,098	6,010		1,768	1,419	1,245	
영업이익	210	93	291		115	55	47	
영업이익(발표기준)	210	93	291		115	55	47	
세전계속사업이익	94	66	235		105	63	3	
당기순이익	62	52	178		80	31	23	
당기순이익(지배)	69	51	180		80	31	24	
당기순이익(비지배)	-7							
자산총계	2,670	3,258	3,076		3,366	3,372	3,076	
부채총계	1,438	1,882	1,517		1,862	1,836	1,517	
자본총계	1,231	1,376	1,559		1,503	1,535	1,559	
자본총계(지배)	1,249	1,394	1,579		1,522	1,554	1,579	
자본총계(비지배)	-18							
자본금	67	73	74		74	74	74	
영업활동현금흐름	-189	-755	437		54	158	185	
투자활동현금흐름	-57	-32	-37		-14	-8	-6	
재무활동현금흐름	87	681	-295		-105	-40	-191	
CAPEX	47	41	23		4	7	5	
FCF	-237	-796	414		51	151	181	
이자발생부채	514	1,097	812		1,037	1,009	812	
영업이익률	3.98	1.53	4.84		6.49	3.90	3.75	
순이익률	1.17	0.85	2.96		4.53	2.19	1.81	
ROE(%)	5.67	3.89	12.08		11.34	13.06	12.08	
ROA(%)	2.44	1.75	5.62		4.99	5.63	5.62	
부채비율	116.82	136.77	97.31		123.86	119.60	97.31	
자본유보율	1,815.06	1,867.61	2,076.71		2,008.75	2,046.16	2,076.71	
EPS(원)	502	349	1,200		538	207	156	
PER(배)	23.76	22.43	6.87		11.03	7.42	6.87	
BPS(원)	9,382	9,649	10,686		10,301	10,519	10,686	
PBR(배)	1.27	0.81	0.77		1.18	0.90	0.77	
현금DPS(원)	118	98	98		0	0	98	
현금배당수익률	0.99	1.25	1.19		0.00	0.00		
현금배당성향(%)	22.84	27.54	8.07		0.00	0.00	61.61	
발행주식수(보통주)	13,670,968	14,799,222	15,074,293		15,074,293	15,074,293	15,074,293	
