	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	460	273	406		90	222	12	
영업이익	-10	-12	-86		-34	-19	-37	
영업이익(발표기준)	-10	-12	-86		-34	-19	-37	
세전계속사업이익	-28	0	-53		-34	-20	-6	
당기순이익	-29	-4	-57		-40	-20	-4	
당기순이익(지배)	-28	1	-53		-37	-16	-6	
당기순이익(비지배)	-1							
자산총계	547	588	793		749	799	793	
부채총계	101	122	380		308	379	380	
자본총계	446	467	413		440	420	413	
자본총계(지배)	442	443	392		418	401	392	
자본총계(비지배)	4							
자본금	29	29	29		29	29	29	
영업활동현금흐름	-92	-27	-7		-109	49	21	
투자활동현금흐름	-29	32	21		43	-17	-9	
재무활동현금흐름	4	-3	100		79	3	-6	
CAPEX	13	6	8		1	3	1	
FCF	-105	-34	-16		-110	47	20	
이자발생부채	54	52	128		97	155	128	
영업이익률	-2.14	-4.21	-21.23		-37.30	-8.68	-311.29	
순이익률	-6.26	-1.32	-13.96		-44.31	-8.82	-33.01	
ROE(%)	-6.32	0.32	-12.79		-4.65	-9.68	-12.79	
ROA(%)	-5.14	-0.63	-8.21		-3.59	-6.69	-8.21	
부채비율	22.73	26.03	91.93		70.08	90.29	91.93	
자본유보율	1,456.54	1,436.44	1,266.51		1,357.72	1,300.01	1,266.51	
EPS(원)	-98	5	-187		-129	-56	-20	
PER(배)	N/A	559.04	N/A		N/A	N/A	N/A	
BPS(원)	1,567	1,570	1,391		1,482	1,423	1,391	
PBR(배)	2.36	1.78	1.84		1.94	1.74	1.84	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	28,613,475	28,613,475	28,613,475		28,613,475	28,613,475	28,613,475	
