	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	6,913	7,679	6,549	7,904	2,644	1,708	1,480	983
영업이익	757	910	626	804	405	119	35	9
영업이익(발표기준)	757	910	626		405	119	35	
세전계속사업이익	587	1,022	665	869	455	-9	144	-6
당기순이익	464	839	566	710	348	-4	141	
당기순이익(지배)	464	839	566	716	348	-4	141	11
당기순이익(비지배)								
자산총계	5,198	4,698	4,779	5,951	5,494	4,779	4,900	
부채총계	3,670	2,818	1,985	2,494	2,894	1,985	1,931	
자본총계	1,528	1,879	2,795	3,457	2,600	2,795	2,969	
자본총계(지배)	1,528	1,879	2,795	3,456	2,600	2,795	2,969	
자본총계(비지배)								
자본금	156	157	163	161	160	163	164	
영업활동현금흐름	590	1,615	707	760	165	371	213	
투자활동현금흐름	-378	-660	-585	-505	-106	-233	-203	
재무활동현금흐름	531	-1,106	-195	-63	17	-97	-30	
CAPEX	685	673	563	453	182	110	97	
FCF	-95	942	144	295	-16	261	116	
이자발생부채	1,696	1,134	862		1,032	862	838	
영업이익률	10.95	11.86	9.55	10.17	15.32	6.95	2.36	0.91
순이익률	6.71	10.93	8.64	8.98	13.17	-0.24	9.54	
ROE(%)	35.84	49.27	24.22	22.90	43.69	24.22	23.06	
ROA(%)	11.17	16.96	11.95	13.23	18.18	11.95	12.40	
부채비율	240.28	149.99	71.03	72.14	111.29	71.03	65.05	
자본유보율	848.30	1,390.19	1,881.10		1,789.68	1,881.10	1,976.25	
EPS(원)	1,483	2,682	1,770	2,179	1,087	-12	430	34
PER(배)	18.41	6.26	12.40	8.15	6.39	12.40	8.79	
BPS(원)	4,885	6,526	9,288	11,421	8,824	9,288	9,811	
PBR(배)	5.59	2.57	2.36	1.55	2.16	2.36	1.60	
현금DPS(원)	0	0		56	0			
현금배당수익률	0.00	0.00		0.32				
현금배당성향(%)	0.00	0.00	0.00	2.58	0.00	0.00		
발행주식수(보통주)	31,269,776	31,379,776	32,680,468		32,057,349	32,680,468	32,850,890	
