	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,022	1,248	1,554	1,491	456	443	340	340
영업이익	195	287	435	426	148	135	134	86
영업이익(발표기준)	195	287	435		148	135	134	
세전계속사업이익	211	302	430	443	143	128	142	81
당기순이익	164	243	312	332	117	62	113	59
당기순이익(지배)	162	238	313	334	117	63	113	79
당기순이익(비지배)	2							
자산총계	1,244	1,593	2,078	2,351	1,939	2,078	2,167	
부채총계	387	314	455	450	369	455	471	
자본총계	858	1,280	1,624	1,900	1,570	1,624	1,696	
자본총계(지배)	849	1,268	1,589	1,863	1,535	1,589	1,661	
자본총계(비지배)	9							
자본금	173	179	179	179	179	179	179	
영업활동현금흐름	271	226	509	374	136	169	26	
투자활동현금흐름	-287	-139	-588	-53	-328	-62	26	
재무활동현금흐름	25	105	10	-44	-2	-4	-4	
CAPEX	248	128	17	47	6	4	8	
FCF	23	98	492	316	130	165	18	
이자발생부채	0	0	22		20	22	22	
영업이익률	19.04	23.03	27.96	28.56	32.38	30.43	39.57	25.44
순이익률	16.01	19.45	20.09	22.29	25.68	14.06	33.29	17.37
ROE(%)	21.38	22.52	21.91	19.32	25.12	21.91	24.23	
ROA(%)	15.52	17.11	17.00	15.01	19.99	17.00	18.86	
부채비율	45.09	24.52	28.02	23.71	23.52	28.02	27.78	
자본유보율	472.59	664.70	849.45		815.86	849.45	884.04	
EPS(원)	471	685	883	940	330	178	319	223
PER(배)	29.21	44.16	27.36	24.42	22.95	27.36	17.45	
BPS(원)	2,667	3,848	4,801	5,630	4,637	4,801	5,018	
PBR(배)	5.16	7.86	5.03	4.08	4.65	5.03	3.55	
현금DPS(원)	0	122	155	160	0	155		
현금배당수익률	0.00	0.40	0.64	0.70				
현금배당성향(%)	0.00	16.86	16.39	17.00	0.00	80.97		
발행주식수(보통주)	34,622,921	35,355,216	35,494,992		35,494,992	35,494,992	35,494,992	
