	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,543	2,969	2,639		606	645	652	
영업이익	95	92	-17		-19	-13	8	
영업이익(발표기준)	95	92	-17		-19	-13	8	
세전계속사업이익	55	158	-47		-30	-59	-7	
당기순이익	34	117	-46		-28	-50	-3	
당기순이익(지배)	34	117	-46		-28	-50	-3	
당기순이익(비지배)								
자산총계	3,048	3,081	2,958		3,094	2,958	3,042	
부채총계	1,528	1,464	1,416		1,500	1,416	1,492	
자본총계	1,520	1,616	1,542		1,594	1,542	1,550	
자본총계(지배)	1,520	1,616	1,542		1,594	1,542	1,550	
자본총계(비지배)								
자본금	838	838	838		838	838	838	
영업활동현금흐름	150	217	24		6	103	-15	
투자활동현금흐름	-171	-98	-32		6	-34	-2	
재무활동현금흐름	75	-192	-2		44	-148	66	
CAPEX	162	91	66		7	37	15	
FCF	-12	126	-41		-1	66	-30	
이자발생부채	1,000	839	860		1,015	860	938	
영업이익률	3.74	3.09	-0.63		-3.21	-2.05	1.23	
순이익률	1.32	3.93	-1.73		-4.54	-7.70	-0.44	
ROE(%)	2.28	7.44	-2.89		4.56	-2.89	-5.13	
ROA(%)	1.13	3.81	-1.51		2.33	-1.51	-2.65	
부채비율	100.48	90.59	91.84		94.07	91.84	96.23	
자본유보율	83.66	94.82	86.93		92.69	86.93	86.45	
EPS(원)	42	145	-57		-34	-62	-4	
PER(배)	33.92	9.46	N/A		14.27	N/A	N/A	
BPS(원)	1,887	2,006	1,914		1,979	1,914	1,924	
PBR(배)	0.75	0.68	0.57		0.65	0.57	0.35	
현금DPS(원)	20	20						
현금배당수익률	1.41	1.46						
현금배당성향(%)	47.91	13.81	0.00		0.00	0.00		
발행주식수(보통주)	80,565,149	80,565,149	80,565,149		80,565,149	80,565,149	80,565,149	
