	2017/06	2018/06	2019/06	2020/06	2019/09	2019/12	2020/03	2020/06
매출액	2,142	2,152	2,092		489	502	488	
영업이익	29	20	-14		-2	-4	2	
영업이익(발표기준)	29	20	-14		-2	-4	2	
세전계속사업이익	55	35	15		8	-7	14	
당기순이익	42	27	11		6	-5	11	
당기순이익(지배)	42	27	11		6	-5	11	
당기순이익(비지배)								
자산총계	2,494	2,521	2,493		2,491	2,474	2,489	
부채총계	206	219	189		190	171	183	
자본총계	2,288	2,301	2,304		2,301	2,302	2,306	
자본총계(지배)	2,288	2,301	2,304		2,301	2,302	2,306	
자본총계(비지배)								
자본금	42	42	42		42	42	42	
영업활동현금흐름	51	18	35		56	-3	26	
투자활동현금흐름	170	2	-26		-47	-3	-25	
재무활동현금흐름	-207	-7	-7		-1	-10	-9	
CAPEX	12	16	3		3	1	2	
FCF	39	3	32		54	-4	24	
이자발생부채	7	12	8		7	7	6	
영업이익률	1.35	0.93	-0.65		-0.50	-0.82	0.38	
순이익률	1.95	1.24	0.51		1.30	-1.09	2.20	
ROE(%)	1.84	1.17	0.46		0.72	0.45	0.88	
ROA(%)	1.61	1.07	0.43		0.67	0.42	0.81	
부채비율	9.03	9.53	8.19		8.27	7.44	7.93	
자본유보율	5,838.29	5,898.66	5,901.33		5,902.06	5,889.84	5,915.00	
EPS(원)	1,007	644	257		153	-132	258	
PER(배)	19.36	30.50	75.47		43.10	62.75	22.96	
BPS(원)	73,027	74,282	74,339		74,244	74,271	75,855	
PBR(배)	0.27	0.26	0.26		0.23	0.21	0.15	
현금DPS(원)	150	150	200					
현금배당수익률	0.77	0.76	1.03					
현금배당성향(%)	11.24	17.38	58.10		0.00			
발행주식수(보통주)	4,150,000	4,150,000	4,150,000		4,150,000	4,150,000	4,150,000	
