	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	731	673	650		159	166	165	
영업이익	20	1	-3		0	-4	-6	
영업이익(발표기준)	20	1	-3		0	-4	-6	
세전계속사업이익	20	2	-5		2	-3	-11	
당기순이익	18	-3	-8		1	-3	-10	
당기순이익(지배)	18	-3	-8		1	-3	-10	
당기순이익(비지배)	0							
자산총계	766	770	765		788	762	765	
부채총계	334	355	362		378	357	362	
자본총계	432	415	403		409	405	403	
자본총계(지배)	426	408	403		409	405	403	
자본총계(비지배)	6							
자본금	94	94	94		94	94	94	
영업활동현금흐름	74	-1	41		29	13	-28	
투자활동현금흐름	-142	-94	-11		-33	3	5	
재무활동현금흐름	97	42	-2		-10	-4	-4	
CAPEX	41	42	124		44	71	-10	
FCF	33	-44	-82		-15	-58	-18	
이자발생부채	118	165	157		162	159	157	
영업이익률	2.77	0.14	-0.49		0.02	-2.14	-3.52	
순이익률	2.50	-0.40	-1.28		0.53	-2.07	-5.93	
ROE(%)	4.94	-0.63	-2.05		-0.29	0.16	-2.05	
ROA(%)	2.59	-0.35	-1.08		-0.20	0.06	-1.08	
부채비율	77.23	85.54	89.83		92.39	87.95	89.83	
자본유보율	358.15	339.35	333.86		340.54	336.20	333.86	
EPS(원)	121	-14	-44		4	-18	-52	
PER(배)	16.68	N/A	N/A		N/A	553.96	N/A	
BPS(원)	2,278	2,184	2,156		2,190	2,168	2,156	
PBR(배)	0.88	0.86	0.85		0.99	0.87	0.85	
현금DPS(원)	30	30	30		0	0	30	
현금배당수익률	1.49	1.60	1.64					
현금배당성향(%)	30.86	-212.48	-67.39		0.00	0.00	-57.21	
발행주식수(보통주)	18,723,923	18,723,923	18,723,923		18,723,923	18,723,923	18,723,923	
