	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	17,144	17,694	19,423	15,006	4,819	4,975	4,983	2,928
영업이익	862	777	1,220	-352	235	310	440	-348
영업이익(발표기준)	862	777	1,220		235	310	440	
세전계속사업이익	115	-2,105	-2,286	-1,679	-86	-32	-2,077	-567
당기순이익	100	-1,885	-2,391	-1,756	-98	-71	-2,135	-524
당기순이익(지배)	-14	-1,407	-1,526	-1,305	-88	18	-1,387	-489
당기순이익(비지배)	114							
자산총계	24,601	22,342	45,240	42,718	42,530	43,794	45,240	
부채총계	16,824	16,839	39,229	36,962	37,303	38,471	39,229	
자본총계	7,777	5,503	6,011	5,756	5,227	5,322	6,011	
자본총계(지배)	3,080	2,597	2,704	2,751	992	2,487	2,704	
자본총계(비지배)	4,697							
자본금	106	106	106	134	106	106	106	
영업활동현금흐름	1,943	1,053	2,833	1,333	283	738	591	
투자활동현금흐름	-2,859	-400	-2,285	-1,731	-507	-546	-575	
재무활동현금흐름	360	-58	1,050	2,127	-23	252	1,027	
CAPEX	2,782	2,453	1,993	1,436	437	429	651	
FCF	-839	-1,400	841	666	-154	308	-60	
이자발생부채	10,617	9,253	30,555		9,575	10,324	30,555	
영업이익률	5.03	4.39	6.28	-2.34	4.87	6.23	8.84	-11.88
순이익률	0.59	-10.66	-12.31	-11.70	-2.04	-1.43	-42.86	-17.89
ROE(%)	-0.41	-49.56	-57.60	-47.85	-72.76	-58.06	-57.60	
ROA(%)	0.40	-8.03	-7.07	-3.99	-5.71	-5.87	-7.07	
부채비율	216.35	306.01	652.62	642.16	713.72	722.81	652.62	
자본유보율	3,873.67	2,566.82	994.32		2,377.44	2,359.22	994.32	
EPS(원)	-66	-6,647	-7,213	-4,808	-417	86	-6,555	-2,311
PER(배)	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
BPS(원)	14,554	12,271	12,777	7,838	4,686	11,754	12,777	
PBR(배)	5.10	3.34	2.70	2.90	8.02	2.84	2.70	
현금DPS(원)	350		0	40	0	0	0	
현금배당수익률	0.47		0.00	0.18				
현금배당성향(%)	-528.08	-3.01	0.00	-0.65	0.00	0.00	0.00	
발행주식수(보통주)	21,161,313	21,161,313	21,161,313		21,161,313	21,161,313	21,161,313	
