	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	11,104	11,942	11,299	10,677	2,833	2,834	2,813	2,545
영업이익	983	949	495	443	66	120	139	86
영업이익(발표기준)	983	949	495		66	120	139	
세전계속사업이익	705	784	477	465	90	196	2	81
당기순이익	464	626	358	354	69	156	15	71
당기순이익(지배)	403	628	345	336	40	138	7	41
당기순이익(비지배)	61							
자산총계	12,273	12,938	13,221	13,332	13,052	13,114	13,221	
부채총계	5,514	5,685	5,764	5,616	5,739	5,628	5,764	
자본총계	6,759	7,253	7,457	7,716	7,313	7,486	7,457	
자본총계(지배)	5,945	6,485	6,611	6,866	6,563	6,716	6,611	
자본총계(비지배)	814							
자본금	292	292	292	291	292	292	292	
영업활동현금흐름	1,673	1,036	1,695	1,182	357	317	494	
투자활동현금흐름	-1,682	-1,464	-962	-916	-190	-147	-418	
재무활동현금흐름	175	171	-501	-37	-168	-67	-45	
CAPEX	1,588	1,449	744	884	159	205	106	
FCF	84	-413	951	287	198	112	388	
이자발생부채	1,746	2,345	2,142		2,215	2,202	2,142	
영업이익률	8.85	7.95	4.38	4.15	2.34	4.24	4.92	3.36
순이익률	4.18	5.24	3.17	3.31	2.45	5.49	0.54	2.79
ROE(%)	6.73	10.10	5.27	4.98	9.73	9.65	5.27	
ROA(%)	4.00	4.97	2.74	2.66	4.39	4.40	2.74	
부채비율	81.58	78.39	77.30	72.78	78.47	75.17	77.30	
자본유보율	2,216.90	2,332.90	2,370.62		2,345.45	2,392.85	2,370.62	
EPS(원)	692	1,077	592	576	68	237	12	70
PER(배)	40.27	17.97	27.47	22.59	17.01	12.95	27.47	
BPS(원)	10,358	11,298	11,519	11,963	11,435	11,701	11,519	
PBR(배)	2.69	1.71	1.41	1.09	1.58	1.18	1.41	
현금DPS(원)	183	284	156	253	0	0	156	
현금배당수익률	0.66	1.47	0.96	1.95				
현금배당성향(%)	26.05	25.96	25.96	43.96	0.00	0.00	1,236.14	
발행주식수(보통주)	58,305,400	58,305,400	58,305,400		58,305,400	58,305,400	58,305,400	
