	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,070	3,077	4,703		1,270	1,137	1,277	
영업이익	61	131	166		77	22	10	
영업이익(발표기준)	61	131	166		77	22	10	
세전계속사업이익	45	237	84		42	13	-16	
당기순이익	29	135	49		41	-2	-24	
당기순이익(지배)	29	148	40		23	4	-10	
당기순이익(비지배)								
자산총계	2,580	6,773	6,803		7,038	6,853	6,803	
부채총계	1,594	4,081	3,954		4,245	4,022	3,954	
자본총계	986	2,692	2,848		2,793	2,831	2,848	
자본총계(지배)	986	1,382	1,498		1,409	1,430	1,498	
자본총계(비지배)								
자본금	143	226	226		226	226	226	
영업활동현금흐름	93	61	184		111	70	56	
투자활동현금흐름	-33	-128	-139		-20	-81	-9	
재무활동현금흐름	-39	-35	-103		-19	-91	-56	
CAPEX	41	61	111		22	30	20	
FCF	51	0	73		89	40	36	
이자발생부채	729	2,193	2,233		2,321	2,220	2,233	
영업이익률	2.96	4.27	3.53		6.10	1.97	0.81	
순이익률	1.38	4.38	1.04		3.23	-0.14	-1.84	
ROE(%)	2.92	12.51	2.80		14.85	9.27	2.80	
ROA(%)	1.11	2.89	0.72		4.03	2.78	0.72	
부채비율	161.59	151.59	138.85		152.00	142.06	138.85	
자본유보율	618.84	523.81	540.27		487.15	541.38	540.27	
EPS(원)	200	864	179		100	19	-46	
PER(배)	16.27	3.27	14.74		3.62	5.00	14.74	
BPS(원)	7,359	6,383	6,917		6,506	6,601	6,917	
PBR(배)	0.44	0.44	0.38		0.47	0.43	0.38	
현금DPS(원)	50	70	70		0	0	70	
현금배당수익률	1.54	2.48	2.66					
현금배당성향(%)	23.40	10.23	37.54		0.00	0.00	-144.63	
발행주식수(보통주)	14,327,078	22,584,709	22,584,709		22,584,709	22,584,709	22,584,709	
