	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	133	317	348		80	77	108	
영업이익	-53	-49	-12		1	2	-18	
영업이익(발표기준)	-53	-49	-12		1	2	-18	
세전계속사업이익	-63	-159	-18		1	4	-25	
당기순이익	-65	-147	-19		-1	3	-22	
당기순이익(지배)	-65	-147	-19		-1	3	-22	
당기순이익(비지배)								
자산총계	791	749	711		758	767	711	
부채총계	248	357	331		366	369	331	
자본총계	543	392	380		392	398	380	
자본총계(지배)	543	392	380		392	398	380	
자본총계(비지배)								
자본금	38	39	39		39	39	39	
영업활동현금흐름	-15	-30	-21		-7	-9	-4	
투자활동현금흐름	-95	-74	-5		-25	-7	40	
재무활동현금흐름	159	100	-45		0	0	-44	
CAPEX	8	66	7		1	0	6	
FCF	-23	-96	-28		-8	-9	-11	
이자발생부채	166	274	234		282	283	234	
영업이익률	-40.17	-15.50	-3.34		1.50	2.85	-16.61	
순이익률	-49.23	-46.45	-5.43		-0.72	4.18	-20.67	
ROE(%)	-11.55	-31.49	-4.90		-30.03	-25.16	-4.90	
ROA(%)	-9.01	-19.12	-2.59		-16.70	-13.78	-2.59	
부채비율	45.66	90.97	87.11		93.25	92.85	87.11	
자본유보율	1,364.72	964.05	929.50		964.47	974.26	929.50	
EPS(원)	-852	-1,907	-244		-7	41	-287	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	7,164	5,135	4,962		5,140	5,194	4,962	
PBR(배)	1.74	1.87	1.11		1.69	1.34	1.11	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	7,687,642	7,742,642	7,764,894		7,742,642	7,764,894	7,764,894	
