	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	348	530	648	892	175	159	230	226
영업이익	43	65	55	85	14	14	8	19
영업이익(발표기준)	43	65	55		14	14	8	
세전계속사업이익	43	68	59	89	15	15	9	11
당기순이익	39	60	45	71	12	8	8	
당기순이익(지배)	39	60	45	72	12	8	8	16
당기순이익(비지배)	0							
자산총계	93	517	568	647	565	568	608	
부채총계	24	38	61	73	63	61	100	
자본총계	68	480	508	574	501	508	507	
자본총계(지배)	68	480	507	574	501	507	507	
자본총계(비지배)	0							
자본금	0	34	34	34	34	34	34	
영업활동현금흐름	42	46	30	76	2	13	19	
투자활동현금흐름	-21	-287	35	-96	-102	97	-64	
재무활동현금흐름	-10	351	-19	-5	-8	-3	-8	
CAPEX	26	18	12	15	2	2	2	
FCF	17	27	18	55	0	11	17	
이자발생부채	0	0	4		2	4	4	
영업이익률	12.44	12.35	8.44	9.55	8.29	8.99	3.59	8.27
순이익률	11.26	11.42	6.88	7.99	6.82	5.26	3.29	
ROE(%)	73.32	22.09	9.03	13.41	10.08	9.03	7.89	
ROA(%)	54.66	19.82	8.21	11.74	9.15	8.21	6.73	
부채비율	35.71	7.85	11.94	12.66	12.62	11.94	19.78	
자본유보율	136,085.08	1,309.15	1,420.13		1,395.32	1,420.13	1,428.48	
EPS(원)	746	1,055	655	1,065	176	124	111	240
PER(배)		19.15	25.19	20.09	25.80	25.19	32.68	
BPS(원)	1,295	7,046	7,517	8,524	7,410	7,517	7,539	
PBR(배)	0.00	2.87	2.20	2.51	2.50	2.20	2.49	
현금DPS(원)	57	100	70	90	0	70		
현금배당수익률		0.50	0.42	0.42		0.42		
현금배당성향(%)	7.65	11.25	10.60	8.45	0.00	55.96		
발행주식수(보통주)	5,260,000	6,806,034	6,806,034		6,806,034	6,806,034	6,806,034	
