	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	249	219	219		61	44	56	
영업이익	3	0	1		3	-2	3	
영업이익(발표기준)	3	0	1		3	-2	3	
세전계속사업이익	10	4	6		4	-1	5	
당기순이익	8	4	5		3	-1	4	
당기순이익(지배)	8	4	5		3	-1	4	
당기순이익(비지배)								
자산총계	411	383	382		402	375	382	
부채총계	85	61	60		82	57	60	
자본총계	326	322	322		319	319	322	
자본총계(지배)	326	322	322		319	319	322	
자본총계(비지배)								
자본금	38	38	38		38	38	38	
영업활동현금흐름	-7	9	15		5	4	5	
투자활동현금흐름	2	7	-7		-2	-5	-1	
재무활동현금흐름	-17	-15	-7		-5			
CAPEX	1	0						
FCF	-7	9	15		5	4	5	
이자발생부채	12	2	0		0	0	0	
영업이익률	1.04	0.21	0.31		4.45	-5.18	4.77	
순이익률	3.32	1.63	2.46		5.53	-1.79	6.60	
ROE(%)	2.54	1.10	1.67		1.40	1.20	1.67	
ROA(%)	1.93	0.90	1.41		1.10	0.99	1.41	
부채비율	26.21	19.06	18.61		25.77	17.83	18.61	
자본유보율	769.26	768.43	768.21		761.50	759.40	768.21	
EPS(원)	109	47	71		44	-10	48	
PER(배)	31.85	111.20	56.86		79.21	88.85	56.86	
BPS(원)	4,444	4,392	4,391		4,356	4,345	4,391	
PBR(배)	0.78	1.19	0.92		1.07	1.04	0.92	
현금DPS(원)	80	70	85		0	0	85	
현금배당수익률	2.31	1.34	2.11					
현금배당성향(%)	70.96	144.15	115.72		0.00	0.00	169.25	
발행주식수(보통주)	7,600,000	7,600,000	7,600,000		7,600,000	7,600,000	7,600,000	
