	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,352	2,131	2,249		527	630	522	
영업이익	42	0	31		0	16	-13	
영업이익(발표기준)	42	0	31		0	16	-13	
세전계속사업이익	32	20	39		4	6	-11	
당기순이익	33	23	42		2	29	-6	
당기순이익(지배)	33	23	42		2	29	-6	
당기순이익(비지배)								
자산총계	1,984	1,944	2,118		2,038	2,118	2,082	
부채총계	1,095	1,047	1,116		1,041	1,116	1,084	
자본총계	889	896	1,002		997	1,002	998	
자본총계(지배)	889	896	1,002		997	1,002	998	
자본총계(비지배)								
자본금	97	97	97		97	97	97	
영업활동현금흐름	50	164	113		47	5	58	
투자활동현금흐름	-137	-125	-251		-54	-15	-9	
재무활동현금흐름	93	22	82		-11	11	-9	
CAPEX	135	96	130		48	34	20	
FCF	-85	67	-17		-1	-28	37	
이자발생부채	646	669	680		654	680	671	
영업이익률	1.77	-0.01	1.40		0.06	2.59	-2.44	
순이익률	1.39	1.08	1.85		0.44	4.65	-1.08	
ROE(%)	3.78	2.57	4.39		2.29	4.39	4.31	
ROA(%)	1.69	1.17	2.05		1.10	2.05	2.09	
부채비율	123.21	116.84	111.40		104.43	111.40	108.70	
자본유보율	837.54	849.74	937.61		933.84	937.61	929.41	
EPS(원)	169	119	216		12	152	-29	
PER(배)	38.57	56.02	28.51		56.80	28.51	19.02	
BPS(원)	4,892	4,935	5,268		5,244	5,268	5,247	
PBR(배)	1.33	1.35	1.17		1.21	1.17	0.80	
현금DPS(원)	0	0	12		0	12		
현금배당수익률	0.00	0.00	0.20					
현금배당성향(%)	0.00	0.00	5.47		0.00	7.78		
발행주식수(보통주)	19,320,695	19,320,695	19,320,695		19,320,695	19,320,695	19,320,695	
