	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,979	3,041	2,705		700	643	773	
영업이익	75	116	8		4	-5	22	
영업이익(발표기준)	75	116	8		4	-5	22	
세전계속사업이익	56	101	8		10	-12	29	
당기순이익	53	75	10		8	-7	23	
당기순이익(지배)	53	75	10		8	-7	23	
당기순이익(비지배)								
자산총계	2,299	2,194	2,258		2,280	2,258	2,327	
부채총계	1,347	1,166	1,252		1,245	1,252	1,305	
자본총계	952	1,029	1,006		1,035	1,006	1,022	
자본총계(지배)	952	1,029	1,006		1,035	1,006	1,022	
자본총계(비지배)								
자본금	114	114	114		114	114	114	
영업활동현금흐름	356	349	144		145	89	11	
투자활동현금흐름	-126	-161	-175		-12	-65	-24	
재무활동현금흐름	-183	-183	74		-58	-8	39	
CAPEX	128	165	174		12	65	24	
FCF	228	184	-30		133	24	-13	
이자발생부채	737	558	655		660	655	702	
영업이익률	2.51	3.82	0.30		0.50	-0.83	2.79	
순이익률	1.77	2.47	0.37		1.20	-1.15	3.02	
ROE(%)	5.71	7.58	0.98		3.77	0.98	2.45	
ROA(%)	2.25	3.34	0.45		1.68	0.45	1.08	
부채비율	141.38	113.34	124.43		120.24	124.43	127.75	
자본유보율	884.70	954.89	944.66		970.15	944.66	965.18	
EPS(원)	232	330	44		37	-33	103	
PER(배)	12.65	8.04	81.74		17.06	81.74	20.74	
BPS(원)	5,121	5,579	5,558		5,718	5,558	5,759	
PBR(배)	0.57	0.48	0.64		0.50	0.64	0.40	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	22,744,503	22,744,503	22,744,503		22,744,503	22,744,503	22,744,503	
