	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	9,166	10,160	11,136	11,785	2,657	3,029	2,882	2,875
영업이익	822	836	1,039	1,046	249	299	287	213
영업이익(발표기준)	822	836	1,039		249	299	287	
세전계속사업이익	588	504	833	765	102	205	151	182
당기순이익	690	342	639	590	89	172	115	132
당기순이익(지배)	604	249	521	489	64	146	75	94
당기순이익(비지배)	85							
자산총계	16,609	16,912	19,137	20,138	19,321	19,137	19,741	
부채총계	8,685	9,020	10,914	11,390	11,027	10,914	11,441	
자본총계	7,924	7,893	8,223	8,748	8,295	8,223	8,300	
자본총계(지배)	7,117	7,032	7,238	7,655	7,324	7,238	7,271	
자본총계(비지배)	807							
자본금	279	285	290	294	290	290	296	
영업활동현금흐름	-629	260	124	1,138	318	456	305	
투자활동현금흐름	-1,529	-1,458	-1,729	-932	-365	-368	-367	
재무활동현금흐름	1,377	1,404	1,986	218	122	70	300	
CAPEX	2,471	1,823	1,661	789	540	433	157	
FCF	-3,100	-1,563	-1,537	222	-222	23	148	
이자발생부채	4,762	6,312	8,516		8,455	8,516	8,923	
영업이익률	8.96	8.23	9.33	8.88	9.39	9.87	9.97	7.40
순이익률	7.52	3.36	5.73	5.00	3.35	5.69	4.00	4.60
ROE(%)	8.82	3.52	7.30	6.56	4.12	7.30	6.51	
ROA(%)	4.23	2.04	3.54	3.00	2.27	3.54	3.03	
부채비율	109.60	114.28	132.74	130.19	132.94	132.74	137.83	
자본유보율	2,510.88	2,468.74	2,542.54		2,527.76	2,542.54	2,497.01	
EPS(원)	5,103	2,102	4,400	4,125	544	1,231	637	790
PER(배)	110.28	216.81	67.39	58.91	107.66	67.39	66.02	
BPS(원)	60,358	59,687	61,479	65,020	62,209	61,479	61,757	
PBR(배)	9.32	7.63	4.82	3.74	4.36	4.82	4.23	
현금DPS(원)	471	481	490	493		490		
현금배당수익률	0.08	0.11	0.17	0.20				
현금배당성향(%)	9.19	22.75	11.07	11.96	0.00	39.58		
발행주식수(보통주)	11,843,029	11,843,029	11,843,029		11,843,029	11,843,029	11,843,029	
