	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	657	691	617		184	152	125	
영업이익	8	5	-17		7	-9	-18	
영업이익(발표기준)	8	5	-17		7	-9	-18	
세전계속사업이익	-29	-20	-49		2	-14	-32	
당기순이익	-30	-17	-48		1	-12	-31	
당기순이익(지배)	-21	-11	-45		0	-10	-29	
당기순이익(비지배)	-8							
자산총계	2,808	2,874	2,827		2,880	2,863	2,827	
부채총계	960	1,046	1,048		1,057	1,052	1,048	
자본총계	1,848	1,828	1,779		1,823	1,811	1,779	
자본총계(지배)	1,077	1,063	1,017		1,057	1,046	1,017	
자본총계(비지배)	771							
자본금	140	140	140		140	140	140	
영업활동현금흐름	-29	1	26		15	6	11	
투자활동현금흐름	-66	-82	-2		0	-2	0	
재무활동현금흐름	50	94	-12		-2	0	-5	
CAPEX	4	1	2		0	2	0	
FCF	-32	1	24		14	5	11	
이자발생부채	800	894	882		887	887	882	
영업이익률	1.19	0.69	-2.74		4.03	-5.70	-14.12	
순이익률	-4.52	-2.39	-7.71		0.65	-8.13	-24.43	
ROE(%)	-1.97	-1.00	-4.35		-1.88	-2.22	-4.35	
ROA(%)	-1.06	-0.58	-1.67		-0.83	-0.90	-1.67	
부채비율	51.97	57.25	58.93		57.98	58.09	58.93	
자본유보율	669.27	659.70	626.83		655.14	647.67	626.83	
EPS(원)	-766	-384	-1,615		17	-369	-1,022	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	38,463	37,973	36,329		37,745	37,371	36,329	
PBR(배)	0.47	0.50	0.43		0.45	0.41	0.43	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	2,800,000	2,800,000	2,800,000		2,800,000	2,800,000	2,800,000	
