	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	7,852	8,272	8,753		2,143	2,167	2,278	
영업이익	719	710	1,049		251	249	312	
영업이익(발표기준)	719	710	1,049		251	249	312	
세전계속사업이익	580	617	881		212	233	196	
당기순이익	450	480	587		158	177	71	
당기순이익(지배)	448	477	585		158	177	71	
당기순이익(비지배)	2							
자산총계	6,672	7,605	8,407		7,948	8,257	8,407	
부채총계	3,996	4,546	4,803		4,564	4,684	4,803	
자본총계	2,676	3,059	3,604		3,384	3,573	3,604	
자본총계(지배)	2,640	3,021	3,563		3,345	3,533	3,563	
자본총계(비지배)	36							
자본금	257	257	257		257	257	257	
영업활동현금흐름	812	623	1,087		197	298	368	
투자활동현금흐름	-494	-735	-801		-145	-98	-381	
재무활동현금흐름	-172	246	-4		-140	58	50	
CAPEX	368	505	755		182	188	201	
FCF	444	118	333		14	110	167	
이자발생부채	3,175	3,468	3,619		3,535	3,595	3,619	
영업이익률	9.16	8.58	11.98		11.73	11.50	13.67	
순이익률	5.73	5.80	6.71		7.39	8.17	3.13	
ROE(%)	19.73	16.85	17.78		18.72	20.49	17.78	
ROA(%)	6.79	6.72	7.33		7.69	8.51	7.33	
부채비율	149.32	148.60	133.30		134.87	131.09	133.30	
자본유보율	875.24	1,024.89	1,228.25		1,134.33	1,203.14	1,228.25	
EPS(원)	900	928	1,138		307	344	137	
PER(배)	24.56	7.88	14.71		8.89	13.00	14.71	
BPS(원)	5,135	5,876	6,931		6,506	6,872	6,931	
PBR(배)	4.30	1.24	2.42		1.54	2.43	2.42	
현금DPS(원)	90	90	90		0	0	90	
현금배당수익률	0.41	1.23	0.54					
현금배당성향(%)	10.33	9.70	7.91		0.00	0.00	65.51	
발행주식수(보통주)	51,414,494	51,414,494	51,414,494		51,414,494	51,414,494	51,414,494	
