	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	534	588	785		221	224	187	
영업이익	-109	-165	-116		-31	-12	-40	
영업이익(발표기준)	-109	-165	-116		-31	-12	-40	
세전계속사업이익	-90	-157	-128		-31	-28	-41	
당기순이익	-90	-157	-69		-31	31	-41	
당기순이익(지배)	-83	-148	-59		-28	34	-35	
당기순이익(비지배)	-7							
자산총계	604	543	715		662	715	716	
부채총계	123	215	303		281	303	345	
자본총계	481	328	412		381	412	371	
자본총계(지배)	476	331	425		391	425	390	
자본총계(비지배)	6							
자본금	67	67	105		105	105	105	
영업활동현금흐름	-98	-112	-160		-84	-13	-55	
투자활동현금흐름	80	73	-20		-77	13	-13	
재무활동현금흐름	14	91	192		183	3	71	
CAPEX	6	13	5		1	1	2	
FCF	-104	-124	-165		-86	-13	-57	
이자발생부채	50	127	197		181	197	219	
영업이익률	-20.36	-28.00	-14.75		-14.27	-5.56	-21.68	
순이익률	-16.78	-26.72	-8.74		-13.92	13.83	-22.01	
ROE(%)	-16.05	-36.68	-15.64		-35.47	-15.73	-15.96	
ROA(%)	-14.26	-27.38	-10.90		-23.09	-10.96	-11.27	
부채비율	25.48	65.48	73.45		73.58	73.45	92.97	
자본유보율	609.49	394.32	307.06		274.58	307.06	273.82	
EPS(원)	-499	-891	-330		-154	162	-166	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,894	1,995	2,028		1,866	2,028	1,862	
PBR(배)	2.05	3.61	1.08		1.19	1.08	0.83	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	16,612,047	16,612,047	20,947,500		20,947,500	20,947,500	20,947,500	
