	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	14,496	19,404	17,711	18,017	4,052	3,857	5,623	4,314
영업이익	624	-1,006	-1,567	203	-807	-40	-400	-67
영업이익(발표기준)	624	-1,006	-1,567		-807	-40	-400	
세전계속사업이익	224	-2,164	-3,336	-83	-1,063	10	-1,964	-109
당기순이익	143	-1,789	-2,643	-80	-850	12	-1,545	-20
당기순이익(지배)	143	-1,789	-2,643	-80	-850	12	-1,545	-119
당기순이익(비지배)								
자산총계	20,946	23,261	22,565	24,597	23,314	23,470	22,565	
부채총계	10,545	14,748	15,563	17,683	15,897	16,027	15,563	
자본총계	10,401	8,513	7,002	6,913	7,417	7,443	7,002	
자본총계(지배)	10,398	8,510	7,000	6,913	7,415	7,440	7,000	
자본총계(비지배)	3							
자본금	510	1,018	1,802	1,800	1,018	1,018	1,802	
영업활동현금흐름	-44	-40	575	530	271	304	-74	
투자활동현금흐름	-716	-1,247	-2,062	-467	-380	338	-1,541	
재무활동현금흐름	1,086	2,619	-358	-393	834	34	-669	
CAPEX	382	543	1,467	550	387	434	453	
FCF	-427	-583	-891	-465	-116	-130	-527	
이자발생부채	5,176	9,067	7,817		9,491	9,569	7,817	
영업이익률	4.31	-5.18	-8.85	1.13	-19.91	-1.03	-7.12	-1.56
순이익률	0.99	-9.22	-14.92	-0.44	-20.99	0.30	-27.48	-0.46
ROE(%)		-18.92	-34.08	-1.15	-32.13	-24.01	-34.08	
ROA(%)		-8.09	-11.54	-0.34	-12.14	-8.54	-11.54	
부채비율	101.38	173.24	222.25	255.79	214.32	215.34	222.25	
자본유보율	1,844.25	688.55	262.89		579.71	591.36	262.89	
EPS(원)	958	-7,353	-10,684	-222	-3,495	48	-5,958	-329
PER(배)	51.53	N/A	N/A	N/A	N/A	N/A	N/A	
BPS(원)	42,829	35,053	19,447	19,208	30,540	30,646	19,447	
PBR(배)	1.15	0.55	0.59	0.42	0.51	0.32	0.59	
현금DPS(원)	0	0		0	0	0		
현금배당수익률	0.00	0.00		0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	24,332,386	24,332,386	36,047,135		24,332,386	24,332,386	36,047,135	
