	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	8,840	12,597	13,307	14,597	3,323	3,175	3,531	3,222
영업이익	351	523	540	715	132	104	169	82
영업이익(발표기준)	351	523	540		132	104	169	
세전계속사업이익	253	362	359	560	99	90	66	31
당기순이익	155	211	183	326	59	15	43	22
당기순이익(지배)	189	326	318	434	93	38	97	38
당기순이익(비지배)	-33							
자산총계	9,340	10,615	12,044	12,702	10,779	11,951	12,044	
부채총계	7,056	8,197	8,879	9,248	8,306	8,807	8,879	
자본총계	2,284	2,418	3,165	3,454	2,473	3,144	3,165	
자본총계(지배)	2,181	2,654	3,435	3,740	2,775	3,367	3,435	
자본총계(비지배)	103							
자본금	50	50	50	50	50	50	50	
영업활동현금흐름	-66	-546	746	765	87	-209	431	
투자활동현금흐름	-1,727	-567	-959	-537	-21	-587	-198	
재무활동현금흐름	1,501	1,075	629	32	-146	1,019	-43	
CAPEX	812	490	1,048	491	138	576	225	
FCF	-878	-1,036	-302	217	-51	-784	206	
이자발생부채	4,052	5,164	5,507		5,066	5,438	5,507	
영업이익률	3.98	4.15	4.06	4.90	3.96	3.28	4.78	2.54
순이익률	1.76	1.67	1.38	2.23	1.76	0.46	1.23	0.67
ROE(%)	8.79	13.49	10.45	12.09	11.07	9.52	10.45	
ROA(%)	1.94	2.11	1.62	2.64	1.58	1.21	1.62	
부채비율	308.96	338.93	280.56	267.76	335.81	280.16	280.56	
자본유보율	4,303.58	5,247.60	6,836.86		5,549.59	6,677.92	6,836.86	
EPS(원)	1,876	3,246	3,167	4,317	929	377	965	379
PER(배)	62.36	40.05	25.23	20.75	36.81	26.00	25.23	
BPS(원)	21,712	26,420	34,190	37,229	27,623	33,516	34,190	
PBR(배)	5.39	4.92	2.34	2.41	3.95	2.18	2.34	
현금DPS(원)	300	600	900	950	0	0	900	
현금배당수익률	0.26	0.46	1.13	1.06				
현금배당성향(%)	15.98	18.48	28.41	22.01	0.00	0.00	93.23	
발행주식수(보통주)	10,049,509	10,049,509	10,049,509		10,049,509	10,049,509	10,049,509	
