	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,925	5,039	4,962		1,229	1,194	1,301	
영업이익	145	299	136		22	27	60	
영업이익(발표기준)	240	299	136		54	27	60	
세전계속사업이익	289	306	122		45	46	25	
당기순이익	170	223	80		31	34	16	
당기순이익(지배)	160	213	71		29	32	12	
당기순이익(비지배)	11							
자산총계	8,959	9,373	9,536		9,579	9,532	9,536	
부채총계	1,910	2,141	2,304		2,372	2,297	2,304	
자본총계	7,049	7,232	7,232		7,206	7,236	7,232	
자본총계(지배)	6,870	7,045	7,037		7,016	7,044	7,037	
자본총계(비지배)	179							
자본금	120	120	120		120	120	120	
영업활동현금흐름	370	75	295		-181	235	173	
투자활동현금흐름	-207	-315	-208		47	-46	-147	
재무활동현금흐름	-179	165	-103		33	-96	-49	
CAPEX	135	266	57		13	50	-23	
FCF	235	-191	238		-194	185	196	
이자발생부채	842	1,074	1,306		1,336	1,305	1,306	
영업이익률	2.94	5.94	2.74		1.77	2.23	4.62	
순이익률	3.46	4.43	1.61		2.55	2.82	1.20	
ROE(%)	2.34	3.06	1.00		1.07	0.92	0.98	
ROA(%)	1.89	2.44	0.84		0.92	0.81	0.84	
부채비율	27.10	29.60	31.86		32.92	31.74	31.86	
자본유보율	5,640.09	5,818.04	5,836.41		5,799.52	5,825.70	5,836.41	
EPS(원)	6,655	8,865	2,940		1,204	1,328	520	
PER(배)	16.53	10.83	24.35		30.63	29.24	24.95	
BPS(원)	296,290	306,851	308,735		306,523	308,602	308,735	
PBR(배)	0.37	0.31	0.23		0.31	0.26	0.23	
현금DPS(원)	1,500	2,000	1,500		0	0	1,500	
현금배당수익률	1.36	2.08	2.09					
현금배당성향(%)	21.78	21.58	48.46		0.00	0.00	273.81	
발행주식수(보통주)	2,400,000	2,400,000	2,400,000		2,400,000	2,400,000	2,400,000	
