	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,381	4,508	4,510		1,180	1,142	1,066	
영업이익	111	90	138		27	28	30	
영업이익(발표기준)	111	90	138		27	28	30	
세전계속사업이익	106	101	127		31	27	-10	
당기순이익	83	79	92		24	22	-14	
당기순이익(지배)	83	79	92		24	22	-14	
당기순이익(비지배)								
자산총계	2,238	2,292	3,118		3,284	3,382	3,118	
부채총계	626	690	1,436		1,628	1,697	1,436	
자본총계	1,612	1,602	1,683		1,656	1,685	1,683	
자본총계(지배)	1,612	1,602	1,683		1,656	1,685	1,683	
자본총계(비지배)								
자본금	174	174	174		174	174	174	
영업활동현금흐름	152	53	366		238	147	-136	
투자활동현금흐름	144	-93	-210		-128	-265	304	
재무활동현금흐름	-27	-27	-217		-73	-50	-48	
CAPEX	17	13	37		26	3	4	
FCF	135	41	329		212	144	-140	
이자발생부채	0	0	773		817	833	773	
영업이익률	2.53	1.99	3.05		2.26	2.41	2.84	
순이익률	1.90	1.75	2.04		2.02	1.92	-1.32	
ROE(%)	5.23	4.92	5.60		5.95	5.61	5.60	
ROA(%)	3.74	3.49	3.40		3.46	3.22	3.40	
부채비율	38.80	43.05	85.31		98.33	100.71	85.31	
자본유보율	863.22	868.14	911.30		898.40	911.34	911.30	
EPS(원)	240	227	264		68	63	-40	
PER(배)	12.61	10.77	8.70		8.61	8.36	8.70	
BPS(원)	4,767	4,737	4,975		4,894	4,982	4,975	
PBR(배)	0.63	0.52	0.46		0.50	0.45	0.46	
현금DPS(원)	80	80	90		0	0	90	
현금배당수익률	2.65	3.27	3.91					
현금배당성향(%)	32.46	34.25	33.08		0.00	0.00	-216.45	
발행주식수(보통주)	34,802,000	34,802,000	34,802,000		34,802,000	34,802,000	34,802,000	
