	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	5,657	6,087	5,729		1,464	1,439	1,427	
영업이익	33	357	208		98	68	-24	
영업이익(발표기준)	33	357	208		98	68	-24	
세전계속사업이익	-14	299	275		82	183	-42	
당기순이익	-7	287	217		63	139	-24	
당기순이익(지배)	0	220	186		53	131	-32	
당기순이익(비지배)	-7							
자산총계	6,332	6,068	5,663		6,101	5,958	5,663	
부채총계	3,208	2,692	2,454		2,795	2,514	2,454	
자본총계	3,124	3,377	3,209		3,306	3,444	3,209	
자본총계(지배)	3,075	3,261	3,062		3,175	3,306	3,062	
자본총계(비지배)	49							
자본금	354	354	354		354	354	354	
영업활동현금흐름	300	692	523		65	277	113	
투자활동현금흐름	3	-94	149		-37	216	-21	
재무활동현금흐름	-313	-549	-742		-85	-287	-311	
CAPEX	71	197	138		60	13	27	
FCF	228	496	386		5	264	86	
이자발생부채	2,341	1,886	1,604		1,967	1,693	1,604	
영업이익률	0.59	5.87	3.64		6.70	4.72	-1.65	
순이익률	-0.12	4.71	3.79		4.30	9.63	-1.70	
ROE(%)	0.00	6.94	5.88		5.36	7.53	5.88	
ROA(%)	-0.10	4.63	3.70		3.55	4.71	3.70	
부채비율	102.67	79.71	76.47		84.55	72.99	76.47	
자본유보율	766.38	837.83	785.09		816.89	853.84	785.09	
EPS(원)	0	311	263		75	185	-46	
PER(배)	31,885.44	12.79	16.19		29.20	15.19	16.19	
BPS(원)	4,396	4,716	4,448		4,612	4,802	4,448	
PBR(배)	0.57	0.84	0.96		1.53	1.11	0.96	
현금DPS(원)	8	233	290		0	290	0	
현금배당수익률	0.32	5.86	6.82					
현금배당성향(%)	10,140.50	73.36	107.38		0.00	152.42	0.00	
발행주식수(보통주)	70,805,940	70,805,940	70,805,940		70,805,940	70,805,940	70,805,940	
