	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	640	701	821	907	196	211	228	
영업이익	72	71	95	110	14	20	30	
영업이익(발표기준)	72	71	95		14	20	30	
세전계속사업이익	76	64	81	98	13	11	29	
당기순이익	60	52	61	77	8	11	23	
당기순이익(지배)	60	52	61	77	8	11	23	
당기순이익(비지배)								
자산총계	707	916	1,023		958	1,023	997	
부채총계	275	500	636		570	636	591	
자본총계	432	416	387		388	387	406	
자본총계(지배)	432	416	387		388	387	406	
자본총계(비지배)								
자본금	93	95	95		95	95	95	
영업활동현금흐름	92	114	237		37	84	23	
투자활동현금흐름	-58	-251	-35		21	-9	-9	
재무활동현금흐름	-8	120	-178		-63	-55	-23	
CAPEX	93	260	65		7	15	6	
FCF	-1	-145	171		30	69	18	
이자발생부채	115	307	376		366	376	363	
영업이익률	11.29	10.12	11.63	12.13	6.96	9.70	13.17	
순이익률	9.34	7.44	7.48	8.49	4.11	5.12	10.22	
ROE(%)	14.95	12.31	15.29		6.66	15.29	14.28	
ROA(%)	8.86	6.44	6.34		3.45	6.34	6.17	
부채비율	63.62	120.04	164.07		146.74	164.07	145.35	
자본유보율	371.75	364.46	305.03		310.72	305.03	324.69	
EPS(원)	334	278	328	413	43	58	125	
PER(배)	26.50	24.18	16.14	13.29	34.69	16.14	14.69	
BPS(원)	2,341	2,233	2,079		2,083	2,079	2,181	
PBR(배)	3.78	3.01	2.55		2.68	2.55	2.16	
현금DPS(원)	300	260	425		50	25		
현금배당수익률	3.39	3.87	8.02					
현금배당성향(%)	92.87	92.00	128.94		115.91	43.21		
발행주식수(보통주)	18,622,768	18,952,768	18,634,628		18,634,628	18,634,628	18,634,628	
