	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	12,287	12,992	12,598	12,324	2,838	2,794	3,841	2,941
영업이익	550	912	1,066	1,049	149	244	333	269
영업이익(발표기준)	550	912	1,066		149	244	333	
세전계속사업이익	671	952	1,135	1,118	165	272	345	279
당기순이익	539	724	853	841	114	210	273	
당기순이익(지배)	539	724	853	838	114	210	273	195
당기순이익(비지배)								
자산총계	12,523	12,727	13,236	13,886	12,073	12,823	13,236	
부채총계	3,268	2,820	2,781	2,721	1,857	2,401	2,781	
자본총계	9,255	9,907	10,456	11,165	10,216	10,422	10,456	
자본총계(지배)	9,255	9,907	10,456	11,165	10,216	10,422	10,456	
자본총계(비지배)								
자본금	123	123	123	121	123	123	123	
영업활동현금흐름	728	2,149	1,364	1,847	273	-433	1,154	
투자활동현금흐름	-1,687	-891	-589	-569	-289	94	-461	
재무활동현금흐름	971	-937	-865	-191	-180	282	-374	
CAPEX	229	86	272	287	116	70	41	
FCF	499	2,063	1,093	908	157	-503	1,113	
이자발생부채	1,500	648	241		313	597	241	
영업이익률	4.48	7.02	8.46	8.51	5.24	8.75	8.67	9.15
순이익률	4.38	5.57	6.77	6.82	4.03	7.53	7.12	
ROE(%)	5.96	7.56	8.37	7.75	7.63	8.16	8.37	
ROA(%)	4.70	5.74	6.57	6.20	6.23	6.48	6.57	
부채비율	35.31	28.46	26.60	24.37	18.18	23.04	26.60	
자본유보율	7,567.81	8,082.91	8,696.65		8,334.23	8,502.76	8,696.65	
EPS(원)	2,187	2,940	3,462	3,401	464	854	1,110	791
PER(배)	14.38	12.33	9.11	8.85	12.11	8.78	9.11	
BPS(원)	42,125	45,095	47,591	50,820	46,499	47,437	47,591	
PBR(배)	0.75	0.80	0.66	0.59	0.80	0.62	0.66	
현금DPS(원)	350	400	450	460	0	0	450	
현금배당수익률	1.11	1.10	1.43	1.53				
현금배당성향(%)	14.28	12.14	11.60	13.53	0.00	0.00	36.16	
발행주식수(보통주)	24,630,000	24,630,000	24,630,000		24,630,000	24,630,000	24,630,000	
