	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	110	206	83		25	19	22	
영업이익	-39	52	-44		-9	-13	-12	
영업이익(발표기준)	-39	52	-44		-9	-13	-12	
세전계속사업이익	-91	73	-19		29	-28	-13	
당기순이익	-87	87	-32		32	-28	-33	
당기순이익(지배)	-87	87	-32		32	-28	-33	
당기순이익(비지배)	0							
자산총계	456	548	890		915	919	890	
부채총계	153	156	240		361	392	240	
자본총계	303	391	650		554	528	650	
자본총계(지배)	302	391	650		553	527	650	
자본총계(비지배)	1							
자본금	77	77	160		160	160	160	
영업활동현금흐름	-55	42	-8		6	-3	2	
투자활동현금흐름	-20	-13	-45		4	-30	4	
재무활동현금흐름	45	20	373		376	1	-7	
CAPEX	10	6	3		1	1	0	
FCF	-64	36	-11		5	-4	1	
이자발생부채	45	41	151		209	148	151	
영업이익률	-35.58	25.09	-52.33		-35.08	-69.47	-52.33	
순이익률	-79.68	42.31	-38.19		128.52	-148.09	-150.59	
ROE(%)	-24.17	25.12	-6.13		28.67	35.11	0.28	
ROA(%)	-17.80	17.34	-4.43		18.35	20.81	0.20	
부채비율	50.60	39.98	36.93		65.26	74.23	36.93	
자본유보율	318.03	431.93	318.60		258.37	241.41	318.60	
EPS(원)	-283	282	-101		103	-86	-104	
PER(배)	N/A	76.51	N/A		34.68	24.77	3,378.63	
BPS(원)	982	1,270	2,036		1,733	1,651	2,036	
PBR(배)	22.80	17.01	7.61		8.13	6.81	7.61	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	30,010,745	30,010,745	30,010,745		30,010,745	30,010,745	30,010,745	
